"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq244","ind247"
60574,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA
60575,2,2,1,2,2,1,2,2,2,99,NA,1,2,1
60576,1,1,2,1,2,1,2,2,2,8,2.29,3,NA,NA
60577,2,2,2,2,2,2,2,2,2,1,0.19,1,2,1
60578,1,2,2,1,2,2,2,2,2,5,1.31,2,2,2
60579,1,2,2,2,2,2,2,2,2,77,NA,3,NA,NA
60580,1,2,1,2,2,2,1,2,1,6,0.76,1,2,1
60581,1,1,1,2,2,2,1,2,2,6,0.98,1,2,2
60582,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60583,2,1,2,2,2,2,2,1,2,12,5,3,NA,NA
60584,1,2,2,2,2,2,2,2,2,5,1.31,2,NA,NA
60585,1,2,2,2,2,2,2,2,2,7,3.32,3,NA,NA
60586,1,2,2,2,2,2,2,1,2,11,4.26,3,NA,NA
60587,1,1,9,2,2,2,1,2,9,NA,NA,NA,NA,NA
60588,1,2,2,2,2,2,2,2,2,4,0.45,1,2,1
60589,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1
60590,2,2,1,1,2,2,2,2,2,5,1.4,2,2,1
60591,1,1,2,2,2,2,2,2,2,10,3.93,3,NA,NA
60592,2,2,1,2,1,2,2,2,2,6,1.38,2,2,1
60593,1,2,2,2,2,2,2,2,2,8,1.36,2,2,1
60594,1,2,1,2,1,2,2,2,2,9,3.15,3,NA,NA
60595,1,2,2,2,2,2,2,2,1,5,0.61,1,2,1
60596,1,1,2,2,2,2,2,2,2,7,1.42,2,1,NA
60597,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA
60598,2,2,1,2,2,2,2,1,2,7,2.96,3,NA,NA
60599,1,2,2,2,1,2,2,2,1,8,3.09,3,NA,NA
60600,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
60601,1,2,2,2,2,2,2,1,1,12,4.9,3,NA,NA
60602,1,2,2,2,2,2,2,2,2,8,1.37,2,2,4
60603,1,2,2,2,2,2,2,2,2,8,2.56,3,NA,NA
60604,1,2,2,1,2,2,2,2,2,8,1.91,3,2,2
60605,1,2,2,2,2,2,2,2,2,4,0.58,1,2,3
60606,1,2,2,2,2,2,2,1,2,6,2.77,3,NA,NA
60607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60608,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60609,2,2,2,2,2,2,2,2,1,99,NA,1,2,1
60610,1,2,2,1,2,1,2,2,1,4,0.74,1,2,1
60611,1,2,2,2,2,2,2,1,2,5,1.65,2,1,NA
60612,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
60613,2,2,2,1,2,2,2,2,2,3,0.39,1,2,1
60614,2,1,2,2,2,2,2,1,2,5,0.72,1,2,1
60615,2,2,2,2,2,2,2,2,2,4,0.84,1,2,2
60616,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
60617,1,1,2,2,2,2,2,1,2,5,1.31,2,1,NA
60618,1,2,1,2,2,2,2,2,2,7,2.72,3,NA,NA
60619,1,2,2,2,2,2,2,2,1,5,1.03,1,2,1
60620,1,1,2,2,2,2,2,2,2,3,0.43,1,2,1
60621,1,2,2,2,2,2,2,2,2,1,0,1,2,1
60622,1,2,2,2,2,2,2,2,2,7,1.35,2,1,NA
60623,1,2,2,2,2,2,2,2,2,5,1.15,1,2,1
60624,1,2,2,2,2,2,2,2,1,2,0.41,1,2,1
60625,2,1,1,2,2,2,2,2,2,5,1.03,1,2,1
60626,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60627,1,2,2,2,2,2,2,2,1,6,1.51,2,2,1
60628,1,1,1,2,2,2,2,2,2,10,4.61,3,NA,NA
60629,1,2,2,2,1,2,2,2,2,7,2.72,3,NA,NA
60630,1,2,2,2,2,2,2,2,1,4,0.98,1,2,2
60631,2,1,2,2,2,2,2,2,2,3,1,1,2,1
60632,1,2,2,2,2,2,2,2,1,4,0.76,1,2,1
60633,1,2,2,2,2,2,2,2,2,7,1.4,2,1,NA
60634,1,2,2,2,2,2,2,2,2,7,1.4,2,2,1
60635,1,1,2,2,2,2,2,1,2,8,2.18,3,NA,NA
60636,1,2,2,2,2,2,2,2,2,5,2.22,3,NA,NA
60637,1,2,2,2,2,2,2,1,2,6,1.81,2,NA,NA
60638,2,2,1,1,1,2,2,2,2,7,2.72,3,1,NA
60639,2,2,2,2,2,1,2,2,1,2,0.83,1,2,4
60640,1,1,1,2,2,2,2,2,2,3,0.86,1,2,1
60641,1,2,2,2,2,2,2,2,2,5,0.69,1,2,99
60642,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
60643,2,2,1,2,2,2,2,2,2,4,1.11,1,2,1
60644,1,2,2,2,2,2,2,2,2,5,2.09,3,NA,NA
60645,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
60646,1,2,2,2,2,2,2,2,2,99,NA,1,2,2
60647,1,2,2,2,2,2,2,2,2,99,NA,1,2,2
60648,1,2,2,2,2,2,2,2,1,4,0.85,1,2,1
60649,1,2,2,2,2,2,2,1,2,7,2.88,3,NA,NA
60650,2,2,1,2,2,1,2,2,2,3,0.66,1,2,1
60651,2,2,2,2,2,2,2,2,2,2,0.22,1,2,1
60652,1,2,2,2,2,2,2,2,2,4,1.66,2,2,1
60653,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60654,1,1,2,2,2,2,2,2,2,11,3.81,3,NA,NA
60655,1,1,1,2,2,2,2,1,2,5,1.65,2,NA,NA
60656,1,2,2,2,2,2,2,2,1,8,2.18,3,NA,NA
60657,1,2,1,2,2,2,2,1,2,7,1.22,1,NA,NA
60658,1,2,1,2,1,2,2,1,2,7,3.05,3,NA,NA
60659,1,1,2,2,2,2,2,2,2,12,4.9,3,NA,NA
60660,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
60661,1,2,2,2,2,2,2,2,1,4,0.87,1,2,2
60662,1,2,1,2,2,2,2,2,1,5,1.31,2,NA,NA
60663,1,1,2,2,2,2,2,2,2,5,0.93,1,2,1
60664,1,2,1,2,2,2,2,1,2,8,3.38,3,NA,NA
60665,1,2,2,2,2,2,2,1,2,11,2.84,3,NA,NA
60666,1,1,2,2,1,2,2,1,2,12,5,3,NA,NA
60667,1,2,2,2,2,2,2,1,2,77,NA,2,2,1
60668,2,2,1,2,1,2,2,1,1,3,0.99,1,1,NA
60669,1,2,2,2,2,2,2,2,1,3,0.33,1,2,1
60670,1,1,2,2,2,2,2,2,2,10,3.93,3,NA,NA
60671,1,2,2,2,2,2,2,2,1,4,1.05,1,2,1
60672,1,2,2,2,2,2,2,1,2,11,2.84,3,NA,NA
60673,1,1,2,2,2,2,2,2,1,10,2.16,3,NA,NA
60674,2,2,2,2,2,2,1,2,2,3,0.37,1,2,1
60675,1,2,2,2,2,2,2,2,2,5,0.81,1,2,1
60676,2,2,2,2,2,1,2,2,2,3,1,1,2,1
60677,1,1,2,2,2,2,2,1,1,12,5,3,NA,NA
60678,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
60679,1,2,2,2,2,2,2,1,2,1,0,1,2,3
60680,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
60681,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
60682,1,2,2,2,9,2,2,1,2,12,5,3,NA,NA
60683,1,2,2,2,2,2,2,2,2,5,0.81,1,2,1
60684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60685,1,2,2,2,2,2,2,2,2,7,1.9,3,NA,NA
60686,2,2,2,2,2,2,1,2,2,5,0.97,1,2,1
60687,1,2,2,2,2,2,2,1,2,3,0.49,1,1,NA
60688,1,2,2,1,2,2,2,2,2,4,0.67,1,2,1
60689,2,2,2,2,1,2,2,2,2,11,5,3,NA,NA
60690,1,2,2,2,2,2,2,2,2,9,4.12,3,NA,NA
60691,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
60692,1,1,2,2,2,2,2,2,2,11,3.54,3,NA,NA
60693,2,2,2,2,2,2,2,2,1,3,0.43,1,2,1
60694,2,2,1,1,2,2,2,2,2,2,0.77,1,2,1
60695,2,1,2,2,2,2,2,2,2,6,1.02,1,2,1
60696,1,2,2,2,2,2,2,2,2,7,3.88,3,NA,NA
60697,1,2,1,2,2,2,2,2,2,12,4.9,3,NA,NA
60698,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
60699,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
60700,1,2,2,2,2,2,2,2,2,2,0.43,1,2,1
60701,1,2,2,2,2,2,2,2,1,3,0.33,1,2,1
60702,1,2,2,2,2,2,2,2,2,9,3.28,3,NA,NA
60703,1,2,2,2,2,2,2,2,2,5,1.31,2,2,3
60704,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
60705,2,2,1,2,2,2,2,2,2,3,1.22,1,2,1
60706,1,1,2,2,2,2,2,2,2,7,2.47,3,NA,NA
60707,1,2,2,2,2,2,2,2,2,6,1.07,1,2,1
60708,1,1,2,2,2,2,2,1,2,8,2.45,3,NA,NA
60709,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
60710,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
60711,1,2,2,2,2,2,2,2,2,5,0.93,1,NA,NA
60712,2,2,1,2,2,2,2,2,1,5,2.11,3,NA,NA
60713,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
60714,1,2,2,2,2,2,2,1,2,7,1.47,2,2,4
60715,1,1,2,2,2,2,2,2,2,5,2.22,3,2,2
60716,1,2,2,2,2,2,1,2,2,1,0.17,1,2,1
60717,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60718,1,2,2,1,2,2,1,2,1,8,3.29,3,NA,NA
60719,2,2,1,2,2,2,2,2,2,3,0.71,1,2,1
60720,1,2,2,2,2,2,1,2,1,5,0.84,1,2,1
60721,1,2,2,2,2,2,2,2,2,3,1.11,1,NA,NA
60722,1,2,1,2,2,2,2,1,2,8,3.71,3,NA,NA
60723,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
60724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60725,1,2,1,2,2,1,2,2,1,NA,NA,NA,NA,NA
60726,1,2,2,2,2,2,2,2,2,10,3.27,3,NA,NA
60727,1,2,2,2,2,2,1,2,2,2,0.28,1,2,1
60728,1,2,2,2,2,2,2,2,2,7,1.63,2,2,1
60729,1,1,2,2,2,2,2,2,2,99,NA,2,NA,NA
60730,1,2,2,2,2,1,2,1,2,8,2.29,3,NA,NA
60731,1,2,2,2,2,2,2,2,1,3,0.66,1,2,1
60732,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
60733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60734,2,2,1,1,2,2,2,2,2,2,0.86,1,2,1
60735,2,2,1,2,1,2,2,1,2,5,1.48,2,1,NA
60736,1,2,2,2,2,2,2,2,2,7,1.9,3,NA,NA
60737,2,2,1,2,2,2,2,1,2,2,0.66,1,1,NA
60738,2,2,1,2,1,2,2,1,2,8,3.29,3,NA,NA
60739,1,2,2,2,2,1,2,2,1,6,1.14,1,2,1
60740,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
60741,1,1,2,2,2,2,2,1,2,10,2.44,3,1,NA
60742,1,1,2,2,2,2,2,2,1,6,2.06,3,NA,NA
60743,1,2,2,2,2,2,2,1,1,3,0.54,1,1,NA
60744,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
60745,1,1,2,2,2,2,2,2,1,4,0.82,1,2,1
60746,1,2,2,2,2,2,1,2,2,1,0,1,2,1
60747,1,2,2,2,1,2,2,2,2,6,1.36,2,1,NA
60748,1,2,1,1,2,1,2,1,2,5,0.81,1,2,1
60749,1,2,2,2,2,2,2,2,2,5,1.65,2,NA,NA
60750,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
60751,1,2,2,2,2,2,2,2,2,7,1.4,2,2,1
60752,1,2,2,2,2,2,2,2,2,5,1.31,2,NA,NA
60753,1,2,1,2,1,2,2,1,2,9,2.14,3,NA,NA
60754,1,2,1,2,2,2,2,1,2,4,0.85,1,2,1
60755,1,2,2,2,2,2,2,2,2,12,4.19,3,NA,NA
60756,2,2,1,2,1,2,2,1,2,9,2.72,3,NA,NA
60757,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
60758,1,2,1,2,2,2,2,2,2,6,1.2,1,2,1
60759,2,1,1,2,2,2,2,1,2,12,5,3,NA,NA
60760,1,2,1,2,2,2,2,2,2,4,1.24,1,2,1
60761,1,2,2,2,2,2,2,2,2,10,4.94,3,NA,NA
60762,1,2,2,2,2,2,2,2,2,6,1.36,2,NA,NA
60763,1,2,2,1,2,2,2,2,1,6,1.31,2,2,3
60764,1,1,2,2,2,2,2,2,2,5,1.25,1,2,1
60765,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
60766,1,2,2,2,2,2,2,1,2,7,3.32,3,NA,NA
60767,2,2,2,2,2,2,2,2,1,3,0.33,1,2,1
60768,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
60769,1,2,2,2,2,2,2,2,1,3,0.65,1,2,1
60770,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
60771,1,1,2,2,2,2,2,2,2,2,0.5,1,2,1
60772,2,2,1,2,1,2,2,1,2,8,3.29,3,NA,NA
60773,1,2,2,1,2,2,2,2,2,5,1.31,2,2,2
60774,2,2,1,1,2,1,2,2,1,4,0.42,1,2,1
60775,2,2,1,2,2,2,2,2,2,3,0.99,1,2,1
60776,7,7,7,7,7,7,7,7,7,77,NA,7,2,1
60777,2,2,2,2,2,2,2,1,1,7,1.63,2,2,3
60778,1,2,2,2,2,2,2,2,2,6,2.88,3,NA,NA
60779,2,2,1,2,2,2,2,2,2,5,1.39,2,2,1
60780,1,2,1,2,2,2,2,2,2,7,1.72,2,NA,NA
60781,1,2,2,2,2,2,2,2,2,5,1.31,2,2,1
60782,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
60783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60784,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
60785,1,1,2,2,2,2,2,2,2,12,3.66,3,NA,NA
60786,1,2,1,1,2,1,2,2,1,6,0.98,1,2,1
60787,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
60788,1,2,2,2,2,2,2,2,2,8,4.16,3,NA,NA
60789,1,1,2,2,2,2,2,2,2,7,1.9,3,NA,NA
60790,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1
60791,1,2,2,2,2,2,2,2,2,4,1.32,2,2,1
60792,1,1,2,2,2,2,2,2,2,10,3.27,3,NA,NA
60793,2,1,2,2,2,2,2,2,1,1,0.06,1,2,1
60794,1,2,2,2,2,2,2,2,2,9,2.33,3,NA,NA
60795,2,1,2,2,2,2,2,2,2,11,3.54,3,NA,NA
60796,2,2,1,2,2,1,2,2,2,6,1.02,1,2,1
60797,1,1,2,2,2,2,2,2,2,3,0.3,1,2,1
60798,1,2,2,2,2,2,2,1,2,9,1.17,1,1,NA
60799,2,2,1,2,2,2,2,1,2,7,2.47,3,NA,NA
60800,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
60801,2,2,1,2,2,1,2,2,2,4,0.62,1,2,1
60802,1,2,2,2,2,2,2,1,2,4,1.15,1,NA,NA
60803,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
60804,1,2,2,2,2,2,2,2,2,4,0.92,1,1,NA
60805,2,2,1,2,2,2,2,2,2,3,0.9,1,2,1
60806,1,2,1,2,1,1,2,2,2,3,0.54,1,2,1
60807,1,2,2,2,2,2,2,2,2,7,1.49,2,2,1
60808,1,2,2,2,2,2,1,2,2,3,1.22,1,2,2
60809,1,1,1,1,2,2,2,2,2,7,3.32,3,NA,NA
60810,1,1,2,2,2,2,2,2,1,7,1.97,3,NA,NA
60811,1,2,1,2,1,2,2,1,2,99,NA,3,1,NA
60812,2,2,1,2,2,2,2,2,2,4,1.11,1,2,1
60813,1,2,2,2,2,2,2,2,2,10,3.6,3,NA,NA
60814,1,2,2,2,2,2,2,2,2,6,1.14,1,7,NA
60815,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA
60816,1,2,2,2,2,2,2,2,1,12,5,3,NA,NA
60817,1,2,1,2,2,2,2,2,2,6,0.98,1,2,1
60818,1,2,2,2,2,2,2,2,2,7,1.97,3,NA,NA
60819,1,1,2,2,2,2,1,2,2,3,0.49,1,2,1
60820,2,2,1,2,1,2,2,1,2,NA,NA,NA,NA,NA
60821,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
60822,1,2,2,2,2,2,2,2,2,12,3.91,3,NA,NA
60823,1,2,2,2,2,2,2,2,2,77,NA,1,2,77
60824,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60826,1,1,2,2,2,2,2,2,2,3,0.36,1,2,1
60827,1,2,1,2,2,2,2,2,2,6,1.7,2,NA,NA
60828,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
60829,1,1,2,2,2,2,2,1,2,77,NA,1,1,NA
60830,1,1,2,2,2,2,2,1,1,7,1.4,2,1,NA
60831,1,1,2,2,2,2,2,2,1,7,1.4,2,2,2
60832,1,2,2,2,2,2,2,2,2,3,0.65,1,NA,NA
60833,1,2,2,2,2,2,2,2,2,4,1.07,1,2,1
60834,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60835,1,1,2,2,2,2,2,2,2,9,2.33,3,NA,NA
60836,1,1,2,2,2,2,2,1,2,5,1.88,3,NA,NA
60837,1,2,1,2,2,2,1,2,2,5,0.73,1,2,1
60838,1,2,2,2,2,2,2,2,2,9,3.95,3,NA,NA
60839,1,2,2,2,2,2,2,2,2,99,NA,2,2,1
60840,1,2,2,2,2,2,2,2,1,2,0.87,1,1,NA
60841,1,2,1,2,2,2,2,2,2,7,1.17,1,1,NA
60842,1,2,2,2,2,2,2,1,2,8,4.43,3,NA,NA
60843,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
60844,1,2,2,2,2,2,2,1,2,11,3.81,3,NA,NA
60845,1,2,1,2,2,1,2,2,2,8,2.62,3,NA,NA
60846,2,1,2,2,2,2,2,2,2,7,2.47,3,NA,NA
60847,1,2,2,2,2,2,2,7,7,77,NA,7,7,NA
60848,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
60849,2,1,1,1,2,2,2,2,2,3,0.56,1,2,1
60850,1,1,2,2,2,2,2,2,2,6,0.98,1,2,1
60851,1,2,2,2,2,2,2,2,2,10,1.77,2,2,5
60852,2,2,2,2,2,2,1,2,2,2,0.23,1,2,1
60853,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
60854,1,2,2,2,2,2,2,1,2,10,4.94,3,NA,NA
60855,1,2,2,2,2,2,2,2,2,10,2.99,3,NA,NA
60856,1,2,2,1,2,2,2,2,1,4,1.15,1,2,1
60857,1,2,2,2,2,2,2,2,2,6,1.64,2,NA,NA
60858,1,1,2,2,1,2,2,2,2,3,0.54,1,2,1
60859,1,2,2,2,2,2,2,2,2,7,1.9,3,NA,NA
60860,1,2,2,2,2,2,2,2,2,3,0.29,1,NA,NA
60861,1,2,2,2,2,1,2,2,1,7,1.4,2,2,1
60862,1,2,2,2,2,2,2,2,2,10,3.27,3,NA,NA
60863,1,2,1,2,2,2,2,2,2,5,1.31,2,2,1
60864,1,1,2,2,2,2,2,2,2,4,1.24,1,2,1
60865,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
60866,1,1,1,1,2,2,2,1,2,7,1.42,2,1,NA
60867,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
60868,1,2,2,2,2,2,2,1,2,8,2.62,3,NA,NA
60869,1,2,2,2,2,2,2,1,2,6,2.99,3,NA,NA
60870,7,7,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60871,1,1,2,2,2,2,2,1,2,9,3.95,3,NA,NA
60872,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
60873,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
60874,1,2,2,2,2,2,2,1,2,9,4.12,3,NA,NA
60875,2,2,1,2,2,2,2,2,2,8,3.13,3,NA,NA
60876,1,2,2,2,2,2,2,2,1,6,1.3,1,2,1
60877,1,2,2,2,2,2,2,2,2,9,3.15,3,NA,NA
60878,1,1,2,2,2,2,1,2,2,3,0.39,1,2,1
60879,1,2,2,2,2,2,2,2,1,2,0.29,1,2,1
60880,1,1,2,2,2,2,2,2,1,7,1.4,2,2,2
60881,1,2,2,2,2,2,2,2,2,3,0.36,1,2,3
60882,1,2,2,2,2,2,2,2,2,99,NA,2,2,1
60883,1,1,2,2,2,2,2,2,2,4,1.07,1,2,1
60884,1,2,2,2,2,2,2,1,2,9,2.72,3,NA,NA
60885,1,2,2,2,2,2,2,2,1,8,1.77,2,NA,NA
60886,1,1,2,2,2,1,2,2,2,6,0.77,1,2,1
60887,1,2,2,2,2,2,2,2,2,99,NA,2,2,1
60888,1,2,2,2,2,2,2,1,1,77,NA,7,7,NA
60889,1,2,2,2,2,2,2,2,2,8,1.86,3,2,4
60890,1,1,2,2,2,2,2,2,2,6,1.64,2,2,1
60891,1,2,2,2,2,2,2,2,2,7,1.15,1,2,1
60892,1,2,2,2,2,2,2,2,2,77,NA,3,2,1
60893,1,1,1,2,1,2,2,1,2,12,5,3,NA,NA
60894,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
60895,2,2,1,2,2,2,2,2,2,6,2.06,3,NA,NA
60896,1,2,1,1,1,2,2,1,2,12,5,3,NA,NA
60897,1,2,2,2,2,2,2,2,2,8,1.54,2,1,NA
60898,1,2,1,1,2,2,2,2,2,5,0.93,1,2,1
60899,1,1,2,2,2,2,2,2,2,9,4.12,3,1,NA
60900,1,1,2,2,2,2,2,2,2,77,NA,3,2,2
60901,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
60902,1,2,2,2,2,2,2,2,1,6,1.16,1,2,1
60903,2,2,1,2,2,1,2,2,2,3,0.66,1,2,1
60904,1,2,2,2,2,2,1,2,2,2,0.28,1,2,1
60905,2,2,2,2,2,1,2,2,2,2,0.21,1,2,1
60906,2,2,2,2,1,2,2,2,2,7,2.88,3,NA,NA
60907,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1
60908,2,1,1,2,2,2,2,1,2,3,1.14,1,2,1
60909,2,2,1,2,2,2,2,1,2,4,1.66,2,NA,NA
60910,1,2,2,2,2,2,2,2,2,10,1.98,3,NA,NA
60911,1,2,2,2,2,2,2,2,2,12,4.06,3,NA,NA
60912,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
60913,1,2,2,2,1,2,2,1,1,12,4.19,3,NA,NA
60914,1,2,2,2,2,2,2,2,1,4,0.54,1,2,1
60915,2,2,1,2,2,1,2,2,2,4,1.32,2,2,1
60916,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
60917,1,1,2,2,2,2,2,2,2,99,NA,3,2,1
60918,2,2,1,2,1,2,2,1,2,8,3.38,3,NA,NA
60919,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
60920,1,2,1,2,1,2,2,2,2,7,1.74,2,NA,NA
60921,1,2,2,2,2,1,2,2,2,5,1.09,1,2,3
60922,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
60923,1,2,1,2,1,2,2,1,2,9,4.12,3,NA,NA
60924,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60925,2,2,1,1,2,1,2,2,1,4,0.42,1,2,1
60926,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
60927,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
60928,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
60929,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
60930,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
60931,1,2,2,2,2,2,2,1,2,3,0.89,1,2,4
60932,1,2,2,2,2,2,2,2,1,3,0.79,1,2,1
60933,2,1,2,2,2,2,2,2,2,5,1.09,1,2,1
60934,1,2,2,2,2,2,2,1,1,12,5,3,NA,NA
60935,1,2,2,2,2,2,2,1,2,9,1.17,1,1,NA
60936,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
60937,1,2,1,1,2,2,2,2,2,99,NA,2,NA,NA
60938,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1
60939,2,1,2,2,2,2,2,2,2,5,0.93,1,2,1
60940,1,2,1,2,2,2,2,2,2,3,1,1,NA,NA
60941,1,1,2,2,2,2,2,2,1,8,2.18,3,NA,NA
60942,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
60943,1,2,2,2,2,2,2,2,2,5,0.96,1,2,1
60944,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
60945,1,1,2,2,2,2,2,2,2,10,3.93,3,NA,NA
60946,1,1,1,1,2,1,1,2,2,99,NA,1,2,1
60947,1,1,2,2,2,2,2,1,1,8,1.18,1,2,3
60948,2,1,1,1,1,2,2,2,2,9,4.22,3,NA,NA
60949,1,2,2,2,2,2,2,2,2,4,0.71,1,2,1
60950,2,2,1,1,2,2,2,2,2,77,NA,1,2,1
60951,1,2,2,2,2,1,2,2,2,5,0.81,1,2,1
60952,1,2,2,2,2,2,2,1,2,8,3.29,3,NA,NA
60953,1,2,1,2,1,1,2,2,2,2,0.54,1,2,1
60954,1,2,2,2,2,2,2,2,1,8,1.81,2,NA,NA
60955,1,2,2,2,2,2,2,2,1,8,2.62,3,NA,NA
60956,1,2,1,2,2,2,2,2,2,6,1.64,2,NA,NA
60957,1,2,2,2,2,2,2,2,2,9,2.72,3,NA,NA
60958,2,2,1,2,2,2,2,2,2,3,1.22,1,2,1
60959,1,1,2,2,2,2,2,2,2,9,2.37,3,NA,NA
60960,1,2,2,2,2,2,2,2,1,3,0.49,1,2,1
60961,2,2,1,1,2,2,2,2,1,99,NA,3,9,NA
60962,1,2,2,2,2,2,2,2,1,2,0.33,1,2,1
60963,1,2,2,2,2,2,2,2,2,7,1.74,2,2,1
60964,2,2,2,2,2,1,2,2,1,3,0.82,1,2,1
60965,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
60966,1,2,2,2,2,2,2,2,1,4,0.74,1,2,1
60967,1,2,2,2,2,2,2,2,2,4,1.66,2,2,1
60968,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
60969,1,2,1,2,2,2,2,2,2,6,1.98,3,NA,NA
60970,2,2,2,2,2,2,2,1,2,4,1.32,2,2,1
60971,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA
60972,1,2,2,2,2,2,2,2,2,9,2.03,3,NA,NA
60973,2,2,2,2,2,2,2,2,2,2,0.24,1,2,1
60974,1,2,2,2,2,2,2,2,2,5,1.09,1,NA,NA
60975,2,2,1,2,1,2,2,1,2,8,3.46,3,NA,NA
60976,2,2,1,2,2,2,2,2,2,2,0.77,1,2,1
60977,2,1,1,1,2,2,2,2,2,6,1.64,2,2,1
60978,1,2,1,2,2,1,1,2,2,4,0.76,1,2,1
60979,1,2,2,2,2,2,2,2,2,7,1.4,2,NA,NA
60980,1,2,2,2,2,2,2,2,2,11,3.02,3,NA,NA
60981,1,2,2,2,2,2,2,1,2,8,2.49,3,NA,NA
60982,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
60983,2,1,2,2,2,2,2,2,2,4,0.53,1,2,1
