"seqn","cbd010","cbq020","cbq030","cbq040","cbq050","cbq060","cbd070","cbd090","cbd110","cbd120","cbd130","cbq140","cbd150","cbd160","cbd170","cbd180","cbq190"
59764,2,1,2,2,1,3,857,128,214,128,128,2,10,6,60,11,9
59765,2,1,3,1,4,3,428,0,0,214,42,2,5,5,60,14,14
59766,2,3,3,3,4,3,200,0,100,150,0,4,5,4,20,666,NA
59767,2,1,3,1,5,1,600,150,100,200,0,2,10,7,90,7,7
59768,2,4,4,1,5,4,600,0,500,0,0,2,10,7,90,0,NA
59769,2,1,1,3,1,3,800,0,100,200,0,3,60,7,120,7,7
59770,2,1,1,1,1,3,428,85,85,0,17,3,30,7,60,7,7
59771,2,1,1,1,5,1,214,5,250,100,0,4,5,7,60,10,10
59772,1,2,2,3,5,3,300,50,150,45,0,3,3,5,90,0,NA
59773,2,3,3,3,5,2,30,20,5,999999,999999,2,2,0,NA,0,NA
59774,2,4,4,4,1,1,240,50,0,40,0,3,10,7,60,666,NA
59775,2,1,1,1,5,1,700,0,0,300,100,2,10,4,120,3,3
59776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59777,2,3,4,2,1,2,400,0,0,30,0,2,7,7,90,5,5
59778,2,1,1,3,1,5,400,0,0,120,0,2,5,7,120,7,7
59779,2,2,1,3,1,1,1200,0,0,999999,0,2,5,7,60,0,NA
59780,2,3,2,3,5,3,214,0,42,85,0,2,10,5,120,7,5
59781,2,1,1,1,5,2,500,0,0,0,0,3,35,4,120,7,7
59782,2,2,2,3,1,5,214,21,65,80,0,5,5,7,75,11,11
59783,2,1,1,3,5,1,400,0,0,60,0,2,10,7,120,7,7
59784,1,3,1,4,5,5,400,0,0,50,50,2,10,6,60,6,6
59785,2,3,3,4,4,4,171,0,50,60,0,4,8,3,120,666,NA
59786,1,2,3,3,5,3,30,0,428,400,0,2,10,3,45,0,NA
59787,2,2,1,3,5,1,732,0,0,30,23,3,5,7,45,21,20
59788,2,1,5,4,4,4,50,10,0,200,0,2,10,0,NA,666,NA
59789,2,3,3,1,5,1,300,0,0,30,0,3,10,7,60,3,3
59790,2,1,1,1,1,1,800,200,100,200,60,2,10,5,90,5,5
59791,1,1,1,3,5,1,350,0,260,342,0,3,60,5,60,7,5
59792,2,2,2,2,5,3,321,0,0,120,0,2,20,6,45,6,6
59793,2,2,1,1,5,1,400,0,0,100,30,3,20,0,NA,7,0
59794,2,1,1,1,5,1,300,0,0,50,20,3,15,5,60,10,10
59795,2,1,1,5,5,5,999999,999999,0,15,0,2,10,7,30,666,NA
59796,2,2,5,1,5,1,400,0,100,428,0,2,5,7,60,7,7
59797,2,1,2,2,1,3,400,0,0,0,0,2,15,7,90,7,7
59798,2,1,3,2,5,3,600,60,600,250,25,3,30,5,120,14,13
59799,2,1,1,3,5,3,700,0,0,150,50,1,2,6,60,6,6
59800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59801,2,2,2,2,5,1,500,0,0,0,257,3,20,5,120,2,2
59802,2,2,2,1,5,1,200,30,200,120,30,3,10,4,60,2,2
59803,2,1,1,3,5,2,100,0,0,0,0,3,10,7,45,666,NA
59804,2,1,1,3,2,5,425,25,60,214,40,2,15,5,30,666,NA
59805,2,2,1,2,3,4,100,25,30,45,0,2,3,0,NA,666,NA
59806,2,2,1,4,1,3,200,50,100,80,30,2,15,7,180,0,NA
59807,2,1,1,2,5,2,400,50,107,125,0,2,15,4,60,5,5
59808,2,1,2,4,1,5,175,0,0,80,0,3,10,6,90,21,20
59809,2,1,1,5,5,5,600,0,0,100,0,2,10,7,180,7,7
59810,2,2,3,1,1,1,642,0,25,300,107,2,20,2,90,2,2
59811,1,2,2,4,4,4,600,0,100,30,0,2,15,7,120,7,7
59812,2,2,4,3,5,1,200,15,0,0,0,1,40,7,45,666,NA
59813,1,2,1,3,1,4,200,0,0,130,20,3,5,5,60,5,5
59814,2,1,1,5,3,4,200,0,0,200,0,2,10,4,30,666,NA
59815,2,1,1,1,5,1,200,0,0,300,100,3,5,2,60,2,2
59816,2,1,1,1,1,1,150,0,0,10,0,3,5,7,30,7,7
59817,2,2,2,3,5,3,857,214,999999,999999,999999,1,30,7,60,0,NA
59818,2,1,4,1,5,1,500,0,0,0,0,3,45,7,120,7,7
59819,1,4,2,4,5,4,0,0,160,20,0,3,5,7,90,0,NA
59820,NA,1,1,2,3,1,20,0,0,20,0,1,10,7,90,666,NA
59821,1,1,2,2,1,5,200,50,0,214,0,2,10,7,60,7,7
59822,2,1,5,2,5,1,250,0,100,0,1,4,30,7,120,7,7
59823,1,2,3,1,4,3,400,60,100,180,0,1,40,6,120,11,11
59824,2,1,1,1,5,3,1000,0,0,200,0,1,10,7,60,9,9
59825,2,1,2,3,5,1,500,100,50,200,50,2,5,4,60,4,4
59826,2,1,2,4,1,4,100,20,0,100,0,3,30,7,60,7,7
59827,2,1,1,1,1,1,500,0,150,0,0,2,30,7,120,0,NA
59828,2,1,1,1,1,5,120,0,50,0,0,4,5,1,15,666,NA
59829,2,2,1,3,1,4,300,75,0,0,0,3,10,7,60,7,7
59830,1,1,1,3,1,5,500,0,0,1000,0,1,7,5,60,5,5
59831,2,1,1,3,5,1,800,400,100,257,0,2,20,7,180,21,21
59832,2,1,1,4,5,5,257,0,0,60,0,2,10,7,90,6,6
59833,1,1,1,4,4,4,100,0,0,75,0,4,10,0,NA,666,NA
59834,1,1,1,1,5,3,300,0,150,80,50,3,5,4,90,1,1
59835,1,1,2,5,5,5,300,15,70,200,0,2,30,3,60,3,3
59836,1,1,3,2,5,2,250,50,300,500,25,3,15,5,45,5,5
59837,2,1,2,2,1,3,1285,214,0,428,107,2,10,4,60,5,3
59838,2,1,1,3,5,4,857,171,0,100,0,2,30,7,120,7,7
59839,2,1,2,4,5,2,450,0,0,150,0,2,10,7,60,7,7
59840,1,3,1,4,5,5,400,0,0,50,50,2,10,6,60,6,6
59841,2,1,3,3,5,1,214,85,40,100,0,2,5,4,30,666,NA
59842,2,3,3,2,2,1,270,0,0,150,0,1,5,3,120,4,2
59843,2,2,3,1,1,3,428,42,0,85,0,3,15,1,60,7,7
59844,2,1,1,5,5,1,300,50,0,100,0,4,5,4,45,0,NA
59845,2,1,2,3,1,4,400,0,0,150,0,2,5,7,120,3,3
59846,2,1,2,1,5,1,0,0,350,50,0,3,15,7,90,2,2
59847,1,1,3,2,1,4,450,150,100,300,75,3,2,2,60,2,2
59848,2,1,1,1,5,4,471,0,0,20,0,2,15,7,60,7,7
59849,1,1,1,2,1,4,400,0,50,200,0,2,15,3,120,7,3
59850,2,1,3,2,1,2,514,0,60,0,0,2,30,7,60,7,7
59851,2,1,1,3,5,5,1000,50,200,1000,0,3,15,3,120,6,6
59852,2,1,3,3,5,3,857,0,0,0,0,1,10,7,120,7,7
59853,2,1,1,4,1,3,857,214,171,128,85,2,15,7,60,7,7
59854,2,1,1,2,5,4,500,100,0,150,0,2,15,5,90,5,5
59855,2,1,4,1,5,1,300,0,0,0,50,2,5,7,120,7,7
59856,2,1,1,1,5,1,500,150,5,100,20,2,10,7,60,4,4
59857,2,1,1,1,1,5,128,0,40,80,0,5,10,4,60,8,8
59858,2,1,1,1,5,1,0,0,600,300,0,4,10,7,20,0,NA
59859,2,1,1,1,1,1,300,50,200,128,0,4,10,3,120,3,3
59860,2,1,1,1,5,1,187,0,0,50,20,2,10,4,60,10,4
59861,2,2,3,2,1,3,400,0,60,0,0,3,30,7,90,4,4
59862,NA,1,1,5,5,3,100,0,0,0,0,2,10,7,45,666,NA
59863,2,1,1,4,5,4,150,20,0,60,0,1,5,5,90,14,14
59864,2,1,1,1,1,5,200,30,200,100,0,2,10,7,60,21,14
59865,2,2,2,3,4,3,350,75,25,550,80,2,10,2,90,14,2
59866,2,1,2,2,5,1,500,0,0,300,0,2,5,3,45,2,2
59867,2,1,1,3,4,3,230,0,0,60,0,3,15,7,180,7,7
59868,2,1,1,3,5,5,400,0,0,0,0,2,10,7,120,7,7
59869,1,1,2,2,5,1,300,60,100,90,0,2,10,7,180,9,9
59870,2,1,1,1,1,1,200,0,0,0,0,3,15,7,60,3,3
59871,2,1,1,1,1,3,535,85,100,257,30,2,5,6,30,5,5
59872,2,1,1,1,5,3,350,0,250,535,0,2,10,6,60,14,14
59873,1,1,1,1,5,5,100,0,0,30,30,4,20,7,60,7,7
59874,2,1,1,3,5,4,400,0,0,100,0,4,10,7,60,7,7
59875,2,1,1,2,1,1,300,50,275,200,0,2,10,7,90,15,15
59876,1,1,1,3,1,4,857,214,0,214,42,1,5,6,60,5,5
59877,2,2,3,4,4,4,100,0,30,15,0,3,10,7,45,666,NA
59878,2,3,1,1,4,2,170,10,40,20,20,4,5,5,60,6,6
59879,2,3,2,5,5,1,100,0,100,0,0,3,10,2,120,666,NA
59880,2,1,1,3,5,4,800,0,0,200,50,2,5,5,60,5,5
59881,2,1,1,1,5,1,400,0,20,385,0,2,8,5,120,5,5
59882,1,1,2,4,5,5,150,50,0,60,0,2,10,5,120,7,5
59883,2,1,1,1,5,5,500,35,25,20,0,1,8,7,60,9,9
59884,1,1,1,2,5,1,250,0,0,50,0,4,10,5,30,5,5
59885,2,1,1,4,5,1,600,0,200,40,0,2,45,7,90,21,21
59886,2,2,2,1,5,1,300,0,0,100,40,4,15,2,60,1,1
59887,2,1,3,4,5,1,257,0,100,60,0,2,10,4,90,4,4
59888,2,1,1,3,5,3,999999,999999,999999,30,0,2,20,7,90,7,7
59889,2,1,2,1,5,3,600,50,0,200,100,3,10,5,45,14,12
59890,1,1,1,1,1,5,857,25,0,100,50,2,5,7,60,5,5
59891,2,1,1,5,1,4,550,0,0,20,0,3,10,7,60,7,7
59892,2,2,4,2,5,3,200,0,200,150,0,3,15,6,120,18,15
59893,2,1,1,1,2,4,500,0,0,0,0,2,10,7,120,7,7
59894,2,1,1,1,5,1,500,0,0,200,0,3,0,7,120,2,2
59895,2,1,1,3,5,3,428,0,128,0,0,2,10,7,120,7,7
59896,2,1,1,3,5,4,500,0,0,30,0,3,5,7,90,1,1
59897,2,1,1,1,5,1,600,0,0,100,0,2,20,7,120,7,7
59898,2,4,1,5,5,5,220,0,0,10,0,4,7,7,60,7,7
59899,1,1,1,3,5,3,350,0,0,150,40,4,15,5,90,7,7
59900,2,1,2,1,5,2,100,0,400,30,0,3,10,6,300,7,7
59901,2,1,1,2,1,4,624,0,0,100,0,1,3,7,60,6,6
59902,2,1,3,3,5,1,642,50,0,100,0,2,10,7,120,7,7
59903,2,1,2,2,1,3,2000,85,1500,125,0,4,15,7,120,7,7
59904,2,1,4,1,5,1,300,0,0,100,0,2,15,4,90,12,5
59905,2,1,2,1,5,1,500,0,0,514,0,2,5,4,30,4,4
59906,2,1,1,1,3,3,400,0,0,0,40,3,5,7,120,7,7
59907,2,3,2,4,4,3,500,0,0,40,0,2,10,4,180,4,4
59908,2,1,1,5,5,5,100,30,0,200,0,2,5,7,120,666,NA
59909,2,1,1,5,5,1,400,NA,0,50,0,4,10,5,60,5,5
59910,2,1,1,1,5,1,150,0,150,300,100,5,5,5,45,16,11
59911,1,1,1,3,1,3,428,42,100,428,40,1,10,5,90,2,2
59912,2,1,1,1,5,1,500,0,342,642,0,3,15,4,85,7,4
59913,2,1,1,4,1,5,400,0,0,100,100,2,10,5,60,7,7
59914,2,1,1,1,3,1,1714,214,75,100,0,2,10,4,45,4,4
59915,2,2,2,2,1,1,500,150,75,150,0,3,8,6,90,4,4
59916,2,1,1,3,3,1,600,150,0,400,0,3,60,7,120,0,NA
59917,1,1,1,1,4,1,600,50,10,175,50,2,10,5,75,7,5
59918,2,2,3,3,5,1,400,0,278,110,40,3,15,3,90,7,3
59919,2,1,1,1,5,3,200,100,0,171,0,2,5,4,90,666,NA
59920,1,2,2,4,5,1,500,0,0,557,0,3,5,3,180,3,3
59921,2,3,1,5,5,1,650,0,0,0,0,3,10,5,120,7,7
59922,1,1,2,1,5,5,400,50,300,60,0,4,15,5,60,9,9
59923,2,2,1,2,3,1,857,0,214,0,0,2,20,6,180,14,14
59924,2,1,1,4,5,5,105,0,0,6,0,1,10,7,90,666,NA
59925,2,1,1,4,2,4,200,0,0,40,0,4,7,6,60,7,6
59926,2,1,2,3,2,5,400,0,0,200,0,3,4,4,60,2,2
59927,2,1,1,3,5,1,400,0,0,60,0,2,10,7,120,7,7
59928,2,1,3,1,4,5,214,0,0,85,0,2,5,7,60,666,NA
59929,2,1,1,1,5,1,350,0,0,50,0,2,5,4,120,2,2
59930,2,1,2,2,1,2,514,0,0,100,30,2,5,6,60,21,15
59931,1,1,1,2,5,1,150,30,30,40,0,2,30,6,90,666,NA
59932,2,1,1,2,3,3,428,0,0,100,0,1,10,7,120,7,7
59933,2,2,3,3,5,3,800,0,0,40,0,3,5,5,60,7,7
59934,2,2,3,1,5,2,857,257,80,0,0,1,10,7,120,7,7
59935,1,3,2,4,5,3,200,0,0,0,0,3,5,7,60,666,NA
59936,2,1,1,3,5,3,1071,0,0,80,0,1,10,7,90,7,7
59937,1,2,1,3,1,1,428,0,0,85,40,3,10,4,60,4,4
59938,2,2,2,3,5,3,857,214,999999,999999,999999,1,30,7,60,0,NA
59939,2,1,1,3,5,1,700,150,130,150,0,3,10,4,60,4,4
59940,2,1,1,5,1,1,800,100,60,0,0,2,10,7,90,7,7
59941,1,2,2,2,1,4,40,10,0,0,0,4,5,7,60,5,5
59942,2,2,2,1,2,2,350,0,580,80,150,3,5,4,60,10,10
59943,1,1,1,2,1,3,300,20,50,100,0,2,5,6,60,12,12
59944,2,2,1,3,5,3,500,0,20,20,10,3,10,7,120,7,7
59945,2,1,3,3,2,4,999999,999999,999999,0,0,99,10,7,99999,3,3
59946,2,1,1,1,1,3,400,0,0,250,20,1,10,2,30,0,NA
59947,2,1,1,1,5,4,63,0,225,30,20,4,5,7,120,5,5
59948,2,1,1,4,4,3,530,0,0,50,514,4,10,3,60,7,3
59949,2,2,2,1,5,3,600,0,342,60,0,2,10,7,120,7,7
59950,2,1,1,3,4,1,250,60,100,75,0,3,20,7,60,7,7
59951,2,1,1,1,3,1,250,40,50,30,100,4,7,4,120,4,4
59952,2,3,3,4,5,1,125,0,0,0,0,2,15,7,35,666,NA
59953,2,1,1,5,1,3,120,0,0,40,0,2,30,7,5,666,NA
59954,2,1,2,3,1,4,700,50,50,100,0,2,15,6,45,13,7
59955,2,4,4,4,5,4,857,0,10,20,0,2,15,7,120,7,7
59956,1,1,1,2,1,1,450,10,0,20,0,2,15,6,60,6,6
59957,2,1,1,1,5,4,1000,0,0,100,0,2,20,2,60,14,7
59958,2,3,1,3,5,2,400,0,0,150,100,3,10,5,60,4,4
59959,2,1,1,1,5,1,0,0,200,750,0,2,10,4,120,4,4
59960,2,2,4,2,5,2,280,0,0,0,15,3,10,4,120,3,3
59961,2,2,1,2,1,4,700,0,0,40,25,2,5,7,60,7,7
59962,2,2,1,1,1,1,300,10,100,75,30,1,5,4,120,0,NA
59963,1,1,1,1,1,1,471,107,0,250,50,2,15,5,90,16,16
59964,2,2,2,3,5,2,685,257,0,257,0,2,10,6,120,7,7
59965,2,2,2,4,5,3,500,0,25,0,25,2,5,6,120,7,6
59966,2,3,3,3,5,2,300,0,100,100,0,2,45,7,120,7,7
59967,2,1,1,1,1,1,500,100,125,125,50,2,5,5,60,4,4
59968,2,1,2,2,1,4,140,30,0,70,15,2,10,6,45,21,19
59969,1,3,1,3,1,1,400,40,400,150,40,3,60,2,30,7,7
59970,1,1,2,4,1,3,350,0,20,100,50,2,5,4,30,9,9
59971,2,4,4,3,5,3,250,0,0,50,10,4,5,3,15,1,1
59972,2,2,2,3,4,2,128,0,21,20,15,1,5,3,15,666,NA
59973,2,2,2,3,1,1,200,0,200,40,0,3,7,4,60,6,4
59974,2,1,1,1,5,1,250,0,100,150,50,4,5,4,90,0,NA
59975,1,1,2,2,5,1,130,0,0,100,0,3,15,4,60,7,4
59976,2,1,1,1,5,1,1071,0,0,27,0,3,15,7,180,7,7
59977,NA,1,1,1,5,4,200,125,0,857,0,5,2,0,NA,666,NA
59978,2,2,2,3,4,2,300,0,0,200,0,3,10,3,90,666,NA
59979,1,1,1,1,5,4,171,0,525,150,0,2,30,6,60,14,14
59980,1,3,3,3,3,3,325,70,100,100,25,4,15,3,60,6,3
59981,2,1,1,3,1,4,642,0,0,0,0,2,15,7,120,7,7
59982,1,1,1,3,2,1,514,42,0,428,0,2,25,4,120,0,NA
59983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59984,2,1,1,1,5,1,400,0,0,85,85,3,10,7,60,7,6
59985,2,1,1,1,1,1,400,0,0,20,0,2,5,5,60,5,5
59986,2,1,2,2,1,1,300,40,0,150,75,2,15,4,60,4,4
59987,2,1,1,1,5,5,450,35,0,0,0,3,10,7,120,7,7
59988,2,2,1,3,5,1,800,0,30,15,0,4,10,7,60,7,7
59989,2,1,3,1,5,1,150,0,40,214,17,2,5,0,NA,14,0
59990,2,1,1,1,5,2,400,0,0,100,0,2,15,7,60,7,7
59991,2,1,1,1,1,3,857,128,150,171,85,1,10,3,45,4,3
59992,2,1,5,1,5,1,150,0,20,428,535,3,5,1,60,666,NA
59993,2,1,1,1,5,1,857,0,25,184,38,3,60,4,60,0,NA
59994,2,2,2,3,5,3,1071,214,0,50,0,1,30,7,120,14,14
59995,2,2,4,3,1,4,642,0,70,214,0,2,10,7,99999,1,1
59996,2,1,1,4,5,4,642,0,50,428,0,1,10,5,45,14,14
59997,1,1,1,1,5,1,600,0,0,100,0,4,5,7,60,7,7
59998,2,1,1,2,5,3,642,64,171,642,107,2,15,5,120,5,5
59999,1,1,1,1,5,3,150,25,0,30,0,2,20,7,120,7,7
60000,2,1,1,3,1,3,150,20,300,100,40,4,15,5,60,1,1
60001,2,1,1,3,5,1,6428,125,300,0,20,4,20,7,45,7,7
60002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60003,1,4,3,2,5,3,200,0,500,0,0,4,5,2,90,0,NA
60004,1,1,1,4,5,5,557,0,50,75,0,2,20,7,60,3,3
60005,2,1,1,1,1,2,700,200,0,150,0,2,10,6,120,3,3
60006,1,1,1,1,5,2,642,214,428,428,428,3,5,3,120,0,NA
60007,1,1,1,3,4,3,400,0,50,20,10,1,2,6,60,4,2
60008,2,1,1,1,5,5,400,0,0,600,0,1,5,5,60,7,5
60009,NA,1,2,1,1,4,120,0,20,2,0,3,15,2,90,666,NA
60010,2,1,1,1,5,1,514,0,0,120,0,1,15,6,120,6,6
60011,2,3,3,4,1,3,342,0,428,85,0,1,60,6,60,7,6
60012,2,1,1,1,1,1,857,70,50,300,0,2,15,5,120,5,5
60013,1,1,1,4,5,4,642,0,0,428,0,2,25,7,60,7,7
60014,2,1,1,4,5,4,642,0,50,428,0,1,10,5,45,14,14
60015,NA,1,1,5,5,5,250,0,0,200,0,1,5,7,15,666,NA
60016,2,1,1,1,3,1,300,50,0,10,0,3,35,5,60,14,14
60017,2,2,3,3,1,1,342,0,514,50,0,2,30,6,60,6,6
60018,2,2,2,2,5,1,999999,999999,999999,20,20,3,10,5,20,4,4
60019,2,1,1,1,1,1,857,171,214,1285,342,1,5,3,60,5,3
60020,2,2,3,4,5,3,1285,0,0,0,0,2,15,7,90,7,7
60021,2,4,1,3,5,1,500,0,200,20,20,3,10,3,120,0,NA
60022,2,1,2,3,5,3,180,0,0,999999,999999,4,7,7,30,1,1
60023,2,3,3,3,5,4,642,128,0,0,0,1,5,7,90,7,7
60024,2,3,1,3,1,1,200,50,0,240,40,4,20,4,60,666,NA
60025,2,1,2,2,3,1,400,0,0,30,0,2,30,3,120,0,NA
60026,1,1,1,3,1,1,800,0,0,80,0,3,30,7,120,7,7
60027,2,3,3,1,1,3,800,0,0,65,0,2,40,5,60,0,NA
60028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60029,1,2,1,3,1,4,200,0,0,130,20,3,5,5,60,5,5
60030,1,2,3,3,1,3,999999,999999,0,0,0,1,5,7,45,666,NA
60031,2,1,2,3,3,4,600,0,47,400,20,2,20,3,120,4,3
60032,2,1,1,1,5,1,500,0,0,100,0,3,30,7,120,3,3
60033,1,1,1,1,5,3,728,0,128,171,0,2,3,7,120,7,7
60034,1,1,1,1,5,1,1285,0,150,70,0,3,60,7,60,7,7
60035,2,1,1,3,1,3,1200,400,0,999999,40,3,2,4,60,8,8
60036,2,1,1,3,1,5,900,0,0,200,0,1,10,7,60,10,10
60037,2,1,1,3,5,1,83,0,0,0,0,4,45,7,35,666,NA
60038,2,2,2,1,5,3,600,100,200,100,60,2,10,6,60,7,6
60039,2,1,2,2,1,4,140,30,0,70,15,2,10,6,45,21,19
60040,2,2,2,3,5,2,500,0,76,50,0,3,15,2,120,2,2
60041,2,3,1,1,5,3,642,0,214,150,0,2,15,0,NA,2,2
60042,2,1,1,2,5,1,150,0,0,100,0,6,60,7,120,9,9
60043,2,1,1,1,4,3,200,0,200,300,0,2,5,5,90,5,5
60044,2,1,1,2,5,5,150,0,0,20,0,3,5,4,60,4,4
60045,2,1,1,1,1,1,400,0,85,100,214,1,30,7,120,7,7
60046,2,1,1,3,1,2,350,0,0,0,0,4,10,7,180,5,5
60047,2,1,1,1,5,2,500,70,0,250,0,1,20,3,60,1,1
60048,2,1,2,3,3,2,514,0,128,0,0,1,5,7,60,7,7
60049,2,3,3,1,5,1,300,100,50,50,0,4,10,7,60,7,7
60050,2,1,2,3,1,1,400,75,100,250,0,2,5,6,60,9,9
60051,2,3,3,3,5,2,400,0,90,12,0,4,5,7,120,7,7
60052,2,3,2,1,5,4,250,0,0,350,100,3,10,2,45,6,2
60053,2,1,1,2,1,3,800,125,125,999999,999999,1,5,7,120,7,7
60054,2,1,1,1,5,1,1000,250,0,500,0,2,10,5,60,5,5
60055,2,1,1,1,5,5,600,0,400,100,0,3,30,7,180,7,7
60056,2,1,1,4,5,1,999999,999999,999999,999999,0,3,15,5,90,6,5
60057,2,1,1,1,1,2,400,100,0,200,100,1,5,7,90,1,1
60058,1,1,1,5,5,5,400,20,0,0,0,3,45,7,60,7,7
60059,2,1,1,2,5,1,400,0,0,0,30,3,25,5,120,4,4
60060,2,1,2,3,2,4,400,0,200,100,100,2,10,7,60,7,7
60061,1,1,2,2,1,1,650,125,0,30,0,2,5,7,90,8,8
60062,2,1,1,1,5,3,642,214,0,30,128,4,10,5,120,3,2
60063,1,2,3,3,5,1,130,0,0,130,0,2,15,3,60,666,NA
60064,2,1,1,1,4,1,642,0,0,100,0,1,20,7,120,7,7
60065,2,1,3,3,1,3,400,0,0,100,50,2,5,7,60,10,10
60066,2,1,1,4,4,5,100,0,0,30,0,2,10,7,120,7,7
60067,1,2,3,1,2,1,200,0,900,1500,0,3,10,7,120,3,3
60068,2,1,1,1,5,1,600,0,0,100,0,2,20,7,120,7,7
60069,1,1,1,4,1,1,220,0,180,85,0,2,20,7,180,7,7
60070,2,1,1,2,5,3,600,0,0,0,0,3,12,7,60,3,3
60071,2,2,4,4,3,1,400,0,0,200,0,2,10,5,60,5,5
60072,2,1,1,3,3,4,214,0,5,85,0,2,5,7,40,666,NA
60073,2,3,3,4,5,5,214,0,0,0,85,3,2,1,20,666,NA
60074,2,1,1,1,4,4,1000,20,0,120,50,2,10,7,60,7,7
60075,2,2,2,3,5,2,360,0,90,100,0,3,3,0,NA,2,0
60076,2,1,1,1,5,1,500,0,15,10,0,4,45,7,120,7,7
60077,2,1,1,4,5,2,150,0,0,30,10,4,20,7,70,7,7
60078,2,1,1,1,2,1,300,80,200,100,40,3,15,7,120,7,7
60079,2,1,1,1,1,5,471,85,0,0,0,2,10,0,NA,7,7
60080,2,1,1,3,4,4,857,0,0,100,100,1,5,7,90,5,5
60081,2,1,1,1,5,2,1300,300,500,150,0,4,15,5,90,5,5
60082,1,1,2,1,1,2,642,171,128,364,0,2,8,5,80,14,12
60083,2,1,2,1,5,1,40,0,350,130,20,2,15,7,60,7,7
60084,2,2,2,5,5,2,250,24,0,50,0,3,5,3,60,3,3
60085,2,2,2,3,5,1,858,0,0,50,50,3,3,6,180,21,20
60086,2,1,1,3,5,1,400,0,120,60,0,2,10,6,120,7,6
60087,2,1,1,1,1,2,999999,999999,0,999999,999999,2,20,4,60,4,4
60088,1,3,3,3,2,5,95,0,0,50,0,3,10,4,60,666,NA
60089,1,1,2,3,5,1,500,0,300,100,0,2,60,5,60,5,5
60090,2,1,3,3,3,3,400,50,0,128,20,3,10,5,60,7,7
60091,2,1,1,1,5,2,2142,0,0,0,0,3,40,7,120,7,7
60092,2,1,1,4,5,4,642,107,0,0,0,1,120,7,120,7,7
60093,2,1,1,1,5,1,500,30,0,30,50,4,30,2,120,2,2
60094,2,1,1,1,5,1,428,50,0,125,0,2,15,7,60,7,7
60095,2,2,2,2,5,2,300,42,50,0,0,2,10,7,120,7,7
60096,2,1,1,3,1,4,964,107,0,107,0,2,10,6,120,1,1
60097,2,2,3,2,5,2,400,0,0,150,50,3,5,4,120,5,4
60098,2,2,2,3,5,5,300,0,50,5,0,3,5,7,90,4,4
60099,2,1,1,3,5,1,300,0,0,240,22,1,10,6,240,6,6
60100,2,1,1,4,5,3,400,0,150,0,18,1,5,7,120,14,10
60101,2,3,3,4,5,4,428,0,0,0,0,2,10,7,90,7,7
60102,1,1,1,2,5,5,600,20,0,0,50,2,10,7,60,2,1
60103,2,2,2,4,5,1,55,15,0,64,0,2,5,4,90,6,6
60104,2,1,1,1,5,1,1285,150,100,50,0,4,20,7,120,7,7
60105,2,3,3,2,3,3,214,0,250,0,15,4,30,4,120,4,4
60106,2,1,3,3,5,1,642,50,0,100,0,2,10,7,120,7,7
60107,2,1,1,1,5,1,400,0,0,0,171,3,10,5,90,5,5
60108,2,1,1,2,1,3,250,0,0,400,0,1,15,7,60,21,21
60109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60110,2,1,1,1,1,1,600,60,0,30,0,3,10,7,60,7,7
60111,2,3,5,4,5,3,120,0,0,60,0,2,10,7,90,666,NA
60112,2,1,3,2,1,1,300,140,0,60,8,2,10,6,60,666,NA
60113,2,1,3,1,5,3,100,0,400,80,0,3,20,7,60,14,14
60114,2,1,2,2,5,2,150,0,200,0,50,4,10,5,120,4,4
60115,2,2,1,1,5,1,200,0,200,0,0,3,30,7,60,7,7
60116,2,1,1,1,5,5,128,42,25,4,0,2,25,7,120,666,NA
60117,1,1,2,2,1,5,150,30,0,50,20,3,5,5,60,6,6
60118,2,1,1,3,1,3,200,30,0,60,0,3,15,7,120,2,2
60119,2,1,1,1,5,1,100,0,0,999999,0,5,5,7,120,1,1
60120,2,1,1,99,99,99,999999,999999,999999,999999,999999,99,99999,999,99999,999,NA
60121,2,2,4,2,5,2,280,0,0,0,15,3,10,4,120,3,3
60122,2,2,2,2,5,1,500,0,0,0,0,2,30,7,120,7,7
60123,2,1,4,3,5,1,300,50,0,0,0,2,30,7,60,7,7
60124,2,1,2,2,5,4,150,0,0,100,0,3,5,7,45,666,NA
60125,2,1,1,1,1,3,200,0,0,80,0,5,15,1,120,1,1
60126,2,2,1,1,5,1,800,257,40,200,40,1,20,7,120,7,7
60127,2,2,5,3,5,1,300,150,0,30,0,3,2,4,60,3,3
60128,2,1,1,2,1,4,700,0,0,200,0,2,5,6,120,9,9
60129,2,1,1,1,5,1,750,171,0,171,42,2,5,4,90,3,3
60130,2,2,1,1,5,1,800,257,40,200,40,1,20,7,120,7,7
60131,2,1,1,1,5,4,642,214,107,278,68,3,7,7,60,7,7
60132,2,2,1,3,5,1,260,0,0,40,0,1,15,7,50,7,7
