"seqn","ocd150","ocq180","ocq210","ocd231","ocd241","ocq260","ocq265","ocd270","ocq290g","ocq290q","ocq380","ocd390g","ocd391","ocd392","ocd395","ocq510","ocq520","ocq530","ocq540","ocq550","ocq560","ocq570","ocq580"
51948,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,16,11,24,2,NA,2,NA,2,NA,2,NA
51951,1,35,NA,8,17,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51952,1,40,NA,5,2,2,1,300,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51957,1,30,2,15,8,4,1,48,2,NA,NA,1,18,1,156,2,NA,2,NA,1,12,2,NA
51958,1,40,NA,13,3,1,1,72,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51959,1,40,NA,19,20,1,1,144,2,NA,NA,2,NA,NA,NA,1,2,1,1,1,12,1,12
51961,1,50,NA,16,10,1,1,60,2,NA,NA,1,16,10,72,2,NA,2,NA,1,0,1,0
51963,1,50,NA,21,1,2,1,360,2,NA,NA,2,NA,NA,NA,1,10,2,NA,1,10,1,15
51964,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,21,240,2,NA,2,NA,2,NA,2,NA
51966,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51967,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,444,1,37,2,NA,2,NA,1,37
51968,1,40,NA,14,12,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51971,1,40,NA,14,14,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51972,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51973,2,NA,1,6,1,1,1,18,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51974,1,40,NA,15,8,4,1,324,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51975,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,14,264,2,NA,2,NA,2,NA,1,22
51976,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,5,492,2,NA,2,NA,1,1,1,1
51981,1,40,NA,16,11,1,1,24,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51982,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,14,21,240,1,30,1,37,1,20,1,30
51983,1,40,NA,21,1,4,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
51985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4,17,120,2,NA,2,NA,2,NA,2,NA
51989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,18,1,36,2,NA,2,NA,2,NA,2,NA
51991,1,36,NA,19,22,1,5,3,1,6,NA,1,8,16,132,1,1,2,NA,1,1,1,3
51993,1,40,NA,8,17,1,3,180,1,1,NA,1,19,17,180,1,30,1,9,2,NA,2,NA
51995,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,132,1,2,1,11,2,NA,2,NA
51996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,13,3,48,1,1,1,5,2,NA,2,NA
51997,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,15,13,360,2,NA,2,NA,2,NA,2,NA
51999,2,NA,1,4,19,1,1,120,1,8,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,10
52002,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,264,1,22,2,NA,2,NA,2,NA
52005,1,30,1,16,21,1,3,8,2,NA,NA,1,14,14,72,1,6,2,NA,2,NA,2,NA
52007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,14,72,2,NA,1,32,1,20,1,38
52008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,21,240,1,20,2,NA,1,20,1,20
52009,1,30,2,10,16,1,1,132,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52010,1,40,NA,11,17,1,5,72,2,NA,NA,1,8,17,120,2,NA,2,NA,2,NA,1,5
52011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,18,13,7,2,NA,2,NA,2,NA,2,NA
52012,1,40,NA,16,10,1,1,480,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,40
52013,1,40,NA,13,1,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52014,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52016,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52017,1,40,NA,6,2,1,1,26,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,21,17,24,2,NA,2,NA,2,NA,2,NA
52020,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,12,1,13,1,13,2,NA,2,NA
52021,1,40,NA,16,8,1,1,17,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,16,6,2,1,0,1,0,2,NA,2,NA
52023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,20,192,1,41,1,41,1,41,1,41
52025,1,16,2,4,19,1,1,84,1,2,NA,2,NA,NA,NA,1,7,2,NA,2,NA,2,NA
52026,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52027,1,28,1,14,14,5,1,96,2,NA,NA,2,NA,NA,NA,1,8,1,8,1,8,2,NA
52029,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,18,13,36,2,NA,2,NA,2,NA,2,NA
52031,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,1,72,1,4,2,NA,2,NA,2,NA
52032,1,40,NA,16,15,5,4,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52033,1,32,2,8,16,1,1,108,2,NA,NA,2,NA,NA,NA,2,NA,1,1,2,NA,2,NA
52037,1,14,2,14,12,1,2,5,1,0,NA,1,17,15,30,2,NA,2,NA,1,0,2,NA
52039,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52041,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,17,300,NA,NA,NA,NA,NA,NA,NA,NA
52042,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,19,240,1,30,1,2,1,20,1,4
52043,1,32,2,19,20,5,1,96,2,NA,NA,1,21,20,372,1,20,1,21,2,NA,1,20
52044,1,24,2,16,10,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,5
52046,1,16,2,18,13,1,2,1,2,NA,NA,1,8,22,12,2,NA,2,NA,2,NA,2,NA
52047,1,30,1,16,11,1,4,18,2,NA,NA,1,16,11,24,2,NA,2,NA,2,NA,2,NA
52049,1,25,2,8,16,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52050,1,40,NA,7,3,1,1,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52051,1,40,NA,4,19,1,1,0,2,NA,NA,1,4,19,96,1,8,2,NA,2,NA,2,NA
52052,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,21,120,2,NA,2,NA,2,NA,2,NA
52053,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,120,NA,NA,NA,NA,NA,NA,NA,NA
52054,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,6,360,2,NA,2,NA,2,NA,2,NA
52057,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,8,9,240,2,NA,1,11,2,NA,2,NA
52058,1,40,NA,8,16,1,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52062,1,30,1,4,19,5,1,24,2,NA,NA,2,NA,NA,NA,1,18,1,18,2,NA,1,2
52063,1,50,NA,5,4,1,1,144,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52064,1,40,NA,10,22,1,1,0,1,1,NA,1,18,13,72,2,NA,1,1,2,NA,1,1
52065,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,20,420,2,NA,2,NA,2,NA,2,NA
52067,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,396,NA,NA,NA,NA,NA,NA,NA,NA
52068,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,22,372,2,NA,2,NA,1,31,1,31
52069,2,NA,2,9,17,4,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52071,1,48,NA,6,21,1,1,84,2,NA,NA,1,1,18,120,1,10,1,10,2,NA,1,7
52072,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,17,9,2,NA,2,NA,2,NA,2,NA
52073,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52074,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,14,1,2,NA,2,NA,2,NA,2,NA
52075,1,40,NA,18,13,1,4,1,1,8,NA,1,14,22,12,2,NA,2,NA,2,NA,2,NA
52076,1,40,NA,16,10,1,1,228,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52077,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52078,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,480,NA,NA,NA,NA,NA,NA,NA,NA
52080,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,13,9,60,2,NA,2,NA,2,NA,2,NA
52081,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,1,336,1,5,2,NA,1,5,1,3
52083,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,16,24,2,NA,2,NA,2,NA,2,NA
52084,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,21,240,2,NA,2,NA,2,NA,1,20
52085,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,16,168,2,NA,2,NA,2,NA,2,NA
52086,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,4,528,2,NA,2,NA,2,NA,2,NA
52088,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,8,60,2,NA,2,NA,2,NA,2,NA
52090,1,40,NA,15,6,4,1,132,2,NA,NA,1,15,8,144,2,NA,2,NA,2,NA,2,NA
52092,1,50,NA,6,21,1,1,60,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,15,8,144,1,7,1,7,2,NA,2,NA
52096,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52097,1,10,2,15,2,3,1,12,2,NA,NA,1,8,16,48,2,NA,2,NA,2,NA,2,NA
52099,1,50,NA,9,22,1,1,48,2,NA,NA,2,NA,NA,NA,1,4,2,NA,1,17,2,NA
52100,1,40,NA,2,19,1,1,3,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52103,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,22,420,1,15,1,15,1,15,1,15
52104,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,15,72,2,NA,2,NA,2,NA,2,NA
52105,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52106,1,45,NA,16,11,3,3,204,1,5,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52107,1,8,2,19,16,1,1,0,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52109,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,22,23,276,2,NA,2,NA,2,NA,2,NA
52110,1,40,NA,7,17,1,1,0,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,22,276,2,NA,2,NA,2,NA,2,NA
52112,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,168,2,NA,1,2,2,NA,2,NA
52113,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,20,180,1,15,1,15,1,15,2,NA
52115,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52116,1,42,NA,14,22,1,1,6,2,NA,NA,1,4,19,24,1,10,1,10,1,2,2,NA
52117,1,40,NA,15,14,4,3,4,2,NA,NA,1,5,20,96,1,14,1,4,1,14,1,5
52119,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,48,1,4,2,NA,2,NA,2,NA
52120,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,18,16,60,1,1,2,NA,2,NA,2,NA
52122,1,24,1,6,17,1,1,120,2,NA,NA,1,8,16,420,2,NA,2,NA,2,NA,2,NA
52123,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,18,16,1,2,NA,2,NA,2,NA,2,NA
52124,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,300,1,25,2,NA,2,NA,2,NA
52125,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,16,10,36,1,6,1,2,1,1,1,1
52126,1,45,NA,20,15,1,1,5,2,NA,NA,2,NA,NA,NA,1,1,1,7,2,NA,1,2
52127,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,20,14,8,2,NA,2,NA,2,NA,1,20
52129,1,45,NA,19,6,1,1,24,2,NA,NA,1,14,1,252,2,NA,2,NA,2,NA,2,NA
52130,1,15,2,8,17,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52131,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,17,72,2,NA,2,NA,2,NA,2,NA
52133,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,14,48,2,NA,2,NA,2,NA,1,2
52134,1,60,NA,2,19,1,1,180,2,NA,NA,2,NA,NA,NA,1,6,2,NA,1,15,1,15
52135,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,6,564,1,1,2,NA,2,NA,2,NA
52137,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,15,420,2,NA,2,NA,2,NA,2,NA
52138,1,45,NA,3,2,1,1,144,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52140,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,12,14,6,2,NA,2,NA,2,NA,1,0
52144,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,13,9,2,NA,2,NA,2,NA,2,NA
52145,1,75,NA,16,17,1,1,24,2,NA,NA,1,18,17,72,2,NA,2,NA,2,NA,2,NA
52146,1,40,NA,4,1,1,1,144,2,NA,NA,1,18,1,336,2,NA,1,28,2,NA,2,NA
52148,1,10,1,21,12,4,4,216,1,1,NA,2,NA,NA,NA,1,3,1,3,1,3,1,3
52149,1,36,NA,19,15,1,1,108,2,NA,NA,1,16,15,180,2,NA,1,9,2,NA,1,9
52151,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,21,17,60,2,NA,2,NA,2,NA,2,NA
52152,1,30,1,12,16,1,1,24,2,NA,NA,1,5,3,480,2,NA,2,NA,2,NA,2,NA
52153,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,16,24,2,NA,2,NA,2,NA,2,NA
52154,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,19,21,360,2,NA,1,0,2,NA,1,30
52157,1,35,NA,15,1,1,1,108,2,NA,NA,2,NA,NA,NA,1,3,1,3,1,10,1,6
52159,1,50,NA,21,1,1,1,156,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52160,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,13,17,72,2,NA,2,NA,2,NA,2,NA
52161,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,17,180,NA,NA,NA,NA,NA,NA,NA,NA
52162,1,40,NA,12,20,1,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,20,1,20
52164,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,360,2,NA,2,NA,2,NA,2,NA
52166,1,31,2,18,13,1,4,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52167,1,40,NA,5,4,1,5,312,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52168,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,624,2,NA,2,NA,1,40,1,8
52172,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,22,98,12,2,NA,2,NA,2,NA,2,NA
52173,1,55,NA,15,8,5,5,300,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52174,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,360,2,NA,1,30,2,NA,2,NA
52175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,21,240,2,NA,2,NA,1,20,1,20
52177,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52179,1,45,NA,18,1,1,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52180,1,37,NA,6,13,1,1,12,2,NA,NA,1,18,13,60,2,NA,2,NA,2,NA,2,NA
52181,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,19,120,1,10,2,NA,2,NA,1,10
52182,1,67,NA,5,21,1,1,408,2,NA,NA,2,NA,NA,NA,1,15,2,NA,1,30,1,15
52183,1,10,2,4,1,5,1,72,2,NA,NA,2,NA,NA,NA,1,5,1,5,1,6,1,0
52184,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,19,240,1,20,2,NA,1,20,2,NA
52185,1,45,NA,5,21,1,1,12,2,NA,NA,1,5,21,156,2,NA,1,13,2,NA,2,NA
52187,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,16,17,84,2,NA,2,NA,1,6,2,NA
52188,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,16,120,NA,NA,NA,NA,NA,NA,NA,NA
52190,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52191,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,18,14,180,2,NA,1,10,1,10,1,15
52192,1,40,NA,14,12,1,1,108,2,NA,NA,1,22,4,252,1,22,2,NA,2,NA,1,22
52193,1,40,NA,11,17,1,1,240,2,NA,NA,2,NA,NA,NA,1,40,1,40,1,40,1,20
52194,1,21,2,8,17,1,2,24,1,0,NA,2,NA,NA,NA,2,NA,1,2,2,NA,2,NA
52195,1,40,NA,5,17,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52197,1,40,NA,5,21,1,1,180,1,1,NA,2,NA,NA,NA,1,15,2,NA,1,5,2,NA
52198,1,47,NA,11,17,1,1,36,2,NA,NA,1,8,16,180,2,NA,2,NA,2,NA,2,NA
52201,1,58,NA,6,22,1,1,10,2,NA,NA,1,8,16,48,2,NA,1,0,2,NA,2,NA
52202,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,17,384,2,NA,2,NA,2,NA,2,NA
52203,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,540,1,45,1,45,2,NA,2,NA
52204,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,36,2,NA,2,NA,2,NA,2,NA
52206,1,74,NA,8,16,1,4,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52207,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,420,1,1,2,NA,1,1,1,1
52208,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52211,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,2,480,NA,NA,NA,NA,NA,NA,NA,NA
52212,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52213,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,22,240,1,2,2,NA,2,NA,1,3
52214,1,40,NA,12,1,1,1,72,2,NA,NA,1,6,21,96,1,3,1,8,1,8,1,8
52215,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,11,132,2,NA,2,NA,2,NA,2,NA
52216,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,432,2,NA,2,NA,2,NA,2,NA
52217,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,16,1,120,2,NA,2,NA,1,1,2,NA
52221,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,444,2,NA,2,NA,2,NA,2,NA
52222,1,4,1,15,8,3,1,132,2,NA,NA,2,NA,NA,NA,1,1,1,0,1,1,1,13
52223,1,40,NA,4,22,1,1,6,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52225,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52226,1,45,NA,19,20,1,1,420,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,35,2,NA
52227,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,17,420,2,NA,2,NA,2,NA,2,NA
52229,1,40,NA,16,10,1,1,168,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52231,1,64,NA,19,17,1,1,120,2,NA,NA,1,5,21,240,2,NA,1,20,2,NA,2,NA
52232,1,40,NA,4,19,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,9
52233,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,6,312,1,2,2,NA,2,NA,2,NA
52234,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52235,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52239,1,13,2,18,16,1,5,3,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52241,1,25,2,20,14,1,1,156,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52242,1,55,NA,4,19,1,1,1,1,3,NA,1,14,1,48,1,12,1,8,1,4,1,4
52243,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,22,240,1,9999,1,60,1,20,1,15
52244,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52245,1,25,2,19,17,5,4,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52247,1,40,NA,3,19,1,1,1,2,NA,NA,2,NA,NA,NA,1,22,2,NA,1,22,1,22
52248,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,14,120,1,10,1,10,1,20,1,5
52249,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,48,1,4,2,NA,2,NA,1,4
52250,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,19,240,2,NA,2,NA,2,NA,1,20
52251,1,40,NA,15,5,3,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,6
52253,1,10,2,7,16,1,4,1,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52255,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,18,480,NA,NA,NA,NA,NA,NA,NA,NA
52256,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,22,48,2,NA,2,NA,2,NA,2,NA
52257,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,540,2,NA,1,45,2,NA,2,NA
52259,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,21,18,2,NA,2,NA,1,4,1,4
52261,1,45,NA,8,16,1,1,14,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52262,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,9,240,2,NA,2,NA,2,NA,2,NA
52263,1,23,2,8,13,1,2,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52265,1,40,NA,5,4,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
52266,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,18,120,1,7,2,NA,1,10,2,NA
52267,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,19,20,120,NA,NA,NA,NA,NA,NA,NA,NA
52268,1,50,NA,11,1,1,1,72,2,NA,NA,2,NA,NA,NA,1,0,2,NA,2,NA,2,NA
52271,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,24,NA,NA,NA,NA,NA,NA,NA,NA
52272,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4,19,300,1,28,1,30,1,25,1,25
52273,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,15,1,96,1,18,1,18,1,6,1,15
52274,1,37,NA,19,17,3,1,6,2,NA,NA,1,6,17,168,1,14,1,14,1,5,1,5
52275,1,46,NA,5,21,1,3,324,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52276,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,21,17,180,2,NA,2,NA,2,NA,2,NA
52280,1,32,1,18,14,1,1,7,2,NA,NA,2,NA,NA,NA,1,1,2,NA,2,NA,1,1
52282,1,55,NA,5,17,1,1,384,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
52283,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,240,2,NA,2,NA,2,NA,1,25
52284,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,12,17,120,NA,NA,NA,NA,NA,NA,NA,NA
52285,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52288,1,18,2,13,16,1,1,12,2,NA,NA,1,22,20,48,1,4,2,NA,1,4,1,4
52289,1,40,NA,5,21,1,1,144,2,NA,NA,1,2,1,432,NA,NA,NA,NA,NA,NA,NA,NA
