"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq300","ind310","inq320"
91546,2,2,2,2,2,2,2,2,2,6,1.23,1,2,2,1
91547,2,2,2,2,2,2,2,2,2,99,NA,9,2,99,6
91548,1,2,2,2,2,2,2,2,1,10,2.53,3,2,1,1
91549,1,2,2,2,2,2,2,2,2,6,0.93,1,2,1,1
91550,2,2,1,2,2,2,2,2,2,3,0.81,1,2,1,3
91551,2,1,1,2,1,2,2,1,2,6,2.55,3,1,NA,1
91552,1,2,2,1,1,2,2,2,2,5,0.64,1,2,1,1
91553,1,2,2,2,2,2,1,2,2,7,1.78,2,2,1,1
91554,9,9,9,2,2,2,2,2,2,99,NA,9,2,1,1
91555,1,2,2,2,1,2,2,1,2,11,2.87,3,1,NA,1
91556,1,2,2,2,2,2,2,2,2,10,2.53,3,2,1,1
91557,1,2,2,2,2,1,2,2,2,3,0.82,1,2,1,1
91558,2,2,1,1,1,2,2,2,2,99,NA,3,2,1,1
91559,1,2,2,2,2,2,2,2,2,3,0.41,1,2,1,1
91560,2,2,1,2,2,2,2,2,1,77,NA,2,2,77,1
91561,1,2,2,2,1,2,2,2,2,12,5,3,2,2,1
91562,1,1,2,2,2,2,2,2,2,8,2.51,3,2,1,1
91563,1,2,1,1,1,1,2,2,2,99,NA,1,1,NA,1
91564,1,2,2,2,2,2,2,1,2,9,3.77,3,2,5,1
91565,1,2,1,2,2,2,2,2,2,4,0.69,1,2,1,1
91566,1,2,2,2,2,2,2,2,2,5,1.84,2,2,1,1
91567,1,2,2,2,2,2,2,1,2,9,2.98,3,1,NA,2
91568,2,2,2,2,2,2,2,2,2,3,0.73,1,2,1,7
91569,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91570,1,1,2,2,2,2,2,1,2,77,NA,3,2,3,1
91571,1,1,2,2,2,2,2,2,2,7,1.48,2,2,1,1
91572,2,2,1,2,2,2,2,1,2,99,NA,9,1,NA,3
91573,9,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
91574,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,4
91575,1,2,2,2,2,2,2,2,2,8,1.47,2,2,1,1
91576,1,1,2,2,2,2,2,2,1,1,0.05,1,2,1,3
91577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91578,1,2,1,2,2,2,2,2,2,6,2.02,3,1,NA,1
91579,1,2,2,2,2,2,2,2,2,7,1.29,1,2,1,1
91580,1,2,2,2,2,2,1,2,2,4,0.55,1,2,1,1
91581,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91582,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91583,1,2,1,2,2,2,2,2,2,9,2.57,3,2,1,1
91584,2,2,2,2,2,1,2,2,2,2,0.76,1,2,1,2
91585,1,2,2,2,2,2,2,2,2,9,4.89,3,2,1,1
91586,1,2,1,2,2,2,2,2,1,8,3.01,3,1,NA,1
91587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91588,1,2,2,2,2,2,2,2,1,7,1.78,2,2,1,1
91589,1,2,1,1,2,2,2,2,2,3,1.22,1,2,1,1
91590,1,1,2,2,2,2,2,1,2,9,2.11,3,2,1,1
91591,1,2,2,2,2,2,2,2,1,6,0.97,1,2,1,1
91592,1,1,2,2,2,2,1,2,2,9,2.47,3,2,1,1
91593,2,2,2,2,2,2,2,2,2,9,2.47,3,2,1,1
91594,1,2,2,2,2,2,2,1,2,12,4.22,3,2,5,1
91595,1,2,2,2,2,2,2,2,2,1,0,1,2,3,1
91596,2,1,2,2,2,1,2,2,2,5,0.84,1,2,1,3
91597,1,2,1,2,2,2,2,1,2,12,5,3,1,NA,1
91598,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
91599,1,1,2,2,2,2,2,2,2,7,0.88,1,2,1,1
91600,2,1,1,2,2,2,2,2,2,5,1.84,2,2,1,1
91601,1,2,2,2,2,2,2,2,1,7,1.35,2,2,1,1
91602,1,2,2,2,2,2,1,2,1,2,0.3,1,2,3,1
91603,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
91604,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
91605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91606,2,2,2,2,2,2,1,2,2,4,1.52,2,2,1,1
91607,1,2,2,2,2,2,2,2,2,6,1.67,2,2,1,1
91608,1,2,2,2,2,2,2,2,2,6,0.73,1,2,1,1
91609,1,2,1,1,2,9,2,2,2,99,NA,1,2,2,1
91610,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1,1
91611,1,2,1,2,2,2,2,1,2,5,1.36,2,1,NA,1
91612,1,2,2,1,2,1,1,2,2,99,NA,1,2,2,1
91613,1,1,2,2,2,2,1,2,2,9,2.47,3,2,1,1
91614,1,2,2,2,2,2,2,1,2,9,2.57,3,1,NA,1
91615,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91616,1,2,2,2,2,2,2,2,2,7,1.48,2,1,NA,1
91617,2,2,1,1,2,2,2,2,2,4,0.73,1,2,1,1
91618,1,2,1,2,1,1,2,1,2,99,NA,3,2,2,1
91619,1,2,2,2,2,2,2,2,2,5,0.83,1,2,1,1
91620,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1,1
91621,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
91622,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1,1
91623,1,2,2,2,2,2,2,1,2,10,3.33,3,1,NA,1
91624,1,2,2,2,2,2,2,2,2,2,0.45,1,2,1,1
91625,2,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
91626,1,1,2,2,2,2,2,2,1,10,2.21,3,2,2,1
91627,1,2,2,1,2,2,2,2,2,4,1,1,2,1,1
91628,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91629,1,2,2,2,2,2,2,2,2,7,1.53,2,2,1,1
91630,1,2,2,2,2,2,2,2,1,10,2.97,3,2,1,1
91631,1,2,2,2,2,1,2,2,2,3,0.45,1,2,3,1
91632,2,2,2,1,2,2,2,2,2,5,1.08,1,2,1,1
91633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91634,1,1,1,2,1,2,2,1,2,8,2.63,3,2,5,1
91635,1,1,2,2,2,2,2,2,2,5,1.19,1,2,2,1
91636,1,2,2,2,2,2,2,2,2,11,4.17,3,2,3,1
91637,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91638,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,2
91639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91640,1,2,2,2,2,2,2,2,2,5,1.15,1,2,1,1
91641,1,2,2,2,2,2,2,2,1,8,1.98,3,2,3,1
91642,1,2,2,2,2,2,2,1,2,10,2.97,3,2,2,1
91643,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
91644,1,1,2,2,2,2,2,2,2,99,NA,1,2,1,1
91645,1,2,2,2,2,2,2,2,2,99,NA,9,2,99,3
91646,1,1,1,2,1,2,2,1,2,11,3.46,3,1,NA,4
91647,1,2,2,2,2,2,2,2,2,10,2.72,3,2,1,1
91648,2,2,1,2,1,2,2,1,2,6,2.89,3,2,5,1
91649,1,2,2,2,2,2,2,2,2,8,1.47,2,2,1,1
91650,1,2,2,2,2,2,2,2,1,11,3.16,3,1,NA,1
91651,1,2,2,2,2,2,1,2,2,4,0.63,1,2,1,5
91652,1,2,2,2,2,2,2,2,2,12,4.69,3,2,1,1
91653,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
91654,2,2,1,2,2,2,2,2,2,4,1.09,1,2,1,1
91655,1,2,2,2,2,2,2,2,2,9,2.98,3,1,NA,1
91656,1,2,2,2,2,2,2,2,2,2,0.27,1,2,1,1
91657,1,2,2,2,2,2,2,2,2,9,2.11,3,2,4,1
91658,1,2,2,2,2,2,1,2,2,5,0.99,1,2,1,1
91659,2,2,1,2,2,2,2,1,2,8,2.26,3,2,5,1
91660,1,2,2,2,2,2,2,2,2,7,1.35,2,2,1,1
91661,1,1,2,2,2,2,2,2,2,12,4.22,3,1,NA,1
91662,1,2,2,2,2,2,2,2,2,12,4.94,3,1,NA,1
91663,1,2,1,2,2,2,2,2,2,3,0.88,1,2,1,3
91664,1,2,2,2,2,2,2,2,1,6,1.61,2,2,2,1
91665,1,2,1,2,2,2,2,2,2,99,NA,9,2,2,4
91666,1,2,2,2,2,2,2,2,1,9,1.63,2,2,1,1
91667,1,1,1,1,2,2,2,1,1,11,5,3,2,5,1
91668,1,1,2,2,2,2,2,2,2,10,2.62,3,1,NA,1
91669,1,1,2,2,2,2,2,2,2,10,2.53,3,2,1,1
91670,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1,1
91671,1,2,2,2,2,2,2,2,1,7,1.58,2,2,1,1
91672,1,2,2,2,2,2,2,2,2,6,2.83,3,2,1,1
91673,1,2,1,2,1,2,2,2,2,8,4.04,3,2,1,2
91674,2,2,1,2,1,2,2,2,2,99,NA,3,2,3,1
91675,1,2,2,2,2,2,2,1,2,3,0.66,1,2,1,1
91676,1,2,2,2,2,2,2,1,1,6,1.39,2,2,1,1
91677,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
91678,1,1,2,2,2,2,2,2,1,7,1.05,1,2,1,1
91679,1,2,1,2,2,1,2,2,2,8,1.51,2,1,NA,1
91680,2,2,1,2,2,2,2,1,2,5,1.5,2,1,NA,1
91681,2,2,1,2,2,1,2,2,2,2,0.37,1,2,1,1
91682,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1,1
91683,1,1,2,2,2,2,2,1,2,10,4.49,3,1,NA,1
91684,2,1,2,2,2,2,2,2,2,7,1.48,2,2,1,1
91685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91686,7,7,7,2,2,2,2,7,7,NA,NA,NA,NA,NA,1
91687,1,2,2,2,2,2,2,2,2,3,0.59,1,2,1,1
91688,1,1,2,2,2,2,2,2,1,9,1.84,2,1,NA,1
91689,1,2,2,2,2,2,2,2,2,10,1.61,2,2,1,1
91690,2,2,2,2,2,2,1,2,1,5,0.74,1,2,1,1
91691,2,2,2,2,2,2,2,2,1,2,0.21,1,2,1,1
91692,1,2,2,2,2,2,2,2,2,10,3.58,3,2,1,1
91693,1,2,2,2,2,2,2,2,2,8,1.69,2,1,NA,1
91694,1,2,2,2,2,2,2,2,2,9,2.11,3,2,4,1
91695,1,2,2,2,2,2,2,2,2,3,0.71,1,2,1,66
91696,2,2,1,2,2,2,2,1,2,99,NA,9,1,NA,1
91697,2,2,1,2,1,2,2,1,2,8,3.34,3,2,1,1
91698,2,2,1,2,2,1,2,2,1,6,0.89,1,2,1,1
91699,1,1,2,2,2,2,2,2,1,5,0.72,1,2,1,1
91700,1,2,2,2,2,2,1,2,2,3,0.37,1,2,1,1
91701,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91702,1,2,2,1,2,2,2,2,2,9,1.22,1,1,NA,1
91703,1,2,2,2,2,2,2,1,2,8,2.22,3,2,3,1
91704,1,2,2,1,1,2,2,2,1,12,5,3,2,4,1
91705,1,2,2,2,2,2,2,1,1,12,5,3,1,NA,1
91706,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91707,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1,1
91708,2,2,2,2,2,1,2,2,2,3,0.51,1,2,1,1
91709,1,2,2,2,2,1,2,2,1,5,0.84,1,2,1,1
91710,2,2,7,7,7,1,2,2,2,77,NA,7,2,77,1
91711,1,2,2,2,2,2,2,1,2,8,2.23,3,1,NA,1
91712,1,2,2,2,2,2,2,1,2,11,5,3,2,4,1
91713,2,2,1,2,1,2,2,1,2,7,2.76,3,1,NA,1
91714,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
91715,1,1,1,2,1,2,2,2,2,11,2.75,3,2,99,1
91716,1,2,1,2,1,2,2,2,1,5,1.51,2,2,1,1
91717,1,1,2,2,2,2,2,2,1,9,2.28,3,2,1,1
91718,1,2,2,2,2,2,2,2,1,7,1.83,2,2,1,1
91719,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
91720,1,2,2,2,2,2,2,2,2,9,2.11,3,2,1,1
91721,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
91722,1,2,1,2,2,2,2,2,1,99,NA,9,2,99,1
91723,1,2,2,2,2,2,2,2,2,9,2.47,3,2,1,1
91724,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
91725,1,2,2,2,2,2,2,2,2,11,3.85,3,1,NA,1
91726,2,2,1,2,2,2,2,1,2,5,1.53,2,2,5,1
91727,1,2,1,2,2,2,2,1,2,12,5,3,1,NA,1
91728,9,2,2,2,1,2,2,2,2,99,NA,9,2,1,2
91729,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
91730,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1,1
91731,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91732,1,1,1,2,2,2,2,1,1,11,3.71,3,2,3,1
91733,2,2,1,2,2,2,2,2,2,6,1.88,3,1,NA,1
91734,2,2,2,2,2,2,2,2,2,9,2.47,3,2,1,1
91735,1,2,2,2,2,2,2,2,2,3,0.41,1,2,1,1
91736,1,2,2,2,2,2,2,2,2,8,1.98,3,2,3,1
91737,2,2,1,2,2,2,2,2,2,8,4.04,3,1,NA,1
91738,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1,1
91739,1,1,1,2,1,2,2,2,2,11,2.78,3,2,1,1
91740,2,2,1,2,2,2,2,2,2,4,1.12,1,2,1,3
91741,1,2,2,2,2,2,2,2,1,4,0.64,1,2,1,1
91742,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
91743,1,2,2,2,2,2,2,2,2,10,4.22,3,2,1,1
91744,2,2,1,2,1,2,2,1,2,6,2.55,3,1,NA,1
91745,1,2,2,2,2,2,2,2,2,12,3.98,3,1,NA,1
91746,1,2,2,2,2,2,2,2,2,77,NA,7,2,1,1
91747,2,2,1,1,2,2,2,2,2,3,0.29,1,2,1,4
91748,2,2,1,2,2,2,2,2,2,3,1.25,1,2,1,3
91749,1,2,2,2,2,2,2,2,2,8,2.38,3,2,1,4
91750,1,2,2,2,2,2,2,2,2,8,1.69,2,1,NA,1
91751,1,2,2,2,2,2,2,2,2,77,NA,7,2,1,1
91752,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,1
91753,2,2,1,2,1,2,2,2,2,3,0.71,1,2,1,1
91754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91755,1,2,2,2,2,2,2,2,2,3,0.51,1,2,1,1
91756,1,2,1,2,2,2,2,2,2,6,1.87,3,2,2,1
91757,1,2,2,2,2,2,2,2,2,12,4.69,3,2,1,1
91758,1,2,2,2,2,2,2,2,2,2,0.46,1,2,1,1
91759,1,2,2,2,2,2,2,2,2,7,2.47,3,2,1,1
91760,2,2,1,2,2,2,2,1,2,10,4.64,3,1,NA,1
91761,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91762,1,1,2,2,2,2,2,2,2,4,0.96,1,2,1,1
91763,1,1,2,2,2,2,2,2,2,8,1.2,1,2,3,1
91764,2,2,2,2,2,1,2,2,2,2,0.26,1,2,1,7
91765,1,2,2,2,2,2,2,2,1,99,NA,1,2,1,1
91766,1,2,2,2,2,2,2,2,2,77,NA,2,2,1,1
91767,1,2,2,2,2,2,2,2,2,3,0.6,1,2,1,1
91768,1,2,2,2,2,2,2,1,2,12,3.68,3,1,NA,1
91769,1,2,2,2,2,1,2,2,2,6,1.38,2,2,1,1
91770,1,2,2,2,2,2,2,2,2,8,1.47,2,2,1,1
91771,1,2,2,2,2,2,2,2,2,5,0.59,1,2,1,1
91772,1,2,1,2,2,2,2,2,2,9,2.86,3,2,1,1
91773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91774,1,2,1,2,2,1,2,2,2,6,1.06,1,2,1,3
91775,1,1,2,2,2,2,2,1,2,1,0.22,1,2,3,1
91776,1,2,2,2,2,1,2,2,2,7,1.48,2,2,1,1
91777,1,2,2,2,2,2,2,2,1,8,2.23,3,2,1,1
91778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91779,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91780,1,2,2,2,2,2,2,2,2,7,1.58,2,2,1,1
91781,1,2,1,2,2,2,2,2,2,3,1.02,1,2,1,2
91782,1,1,2,2,2,2,2,1,2,11,2.58,3,2,1,1
91783,1,2,1,2,1,2,2,2,2,8,2.39,3,2,1,1
91784,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,4
91785,1,2,2,2,2,2,2,1,1,8,2.39,3,2,3,1
91786,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1,1
91787,1,1,1,2,2,2,2,1,2,99,NA,1,1,NA,1
91788,1,1,1,2,2,2,2,2,1,10,2.53,3,2,2,1
91789,1,2,2,2,2,2,1,2,2,4,0.32,1,2,1,1
91790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91791,1,2,2,2,2,2,2,1,2,10,3.58,3,1,NA,1
91792,1,2,2,2,2,1,2,2,2,4,0.78,1,2,1,2
91793,1,1,2,2,2,2,2,2,2,5,0.76,1,2,1,1
91794,1,2,2,2,2,2,2,2,1,3,0.9,1,1,NA,1
91795,2,1,2,2,2,2,2,2,2,3,0.37,1,2,1,1
91796,1,2,2,2,2,2,2,2,2,77,NA,7,2,1,1
91797,1,2,2,2,2,2,2,2,1,12,3.5,3,2,2,1
91798,1,2,2,2,2,2,2,2,2,6,1.31,2,2,1,1
91799,1,1,1,1,1,2,2,2,1,5,1.51,2,2,1,1
91800,1,2,2,2,2,2,1,2,2,5,0.84,1,2,1,1
91801,2,2,2,2,2,2,2,1,2,4,1.12,1,1,NA,9
91802,1,2,2,2,2,2,1,2,2,8,1.69,2,2,1,1
91803,1,1,2,2,2,2,2,1,1,10,3.58,3,2,1,1
91804,1,2,2,2,2,2,2,2,1,7,1.44,2,2,1,1
91805,1,2,2,2,2,2,2,2,2,10,1.61,2,2,1,1
91806,1,2,1,2,2,2,2,1,1,8,2.87,3,2,4,1
91807,1,2,2,2,2,2,2,2,2,5,1.73,2,2,1,1
91808,1,2,2,2,2,2,2,2,1,3,0.38,1,2,1,1
91809,1,2,1,2,2,2,2,2,1,6,1.49,2,2,1,1
91810,1,1,2,2,2,2,2,2,2,9,2.11,3,2,2,1
91811,1,2,1,2,2,2,2,2,2,3,0.52,1,2,1,1
91812,1,2,2,2,2,2,2,2,2,10,1.61,2,2,1,1
91813,1,2,1,2,2,2,2,2,2,8,1.47,2,9,NA,1
91814,1,2,1,2,2,2,2,1,2,11,2.51,3,2,4,1
91815,2,2,2,1,2,2,2,2,2,3,0.85,1,2,1,3
91816,1,1,2,2,2,2,2,2,2,7,3.06,3,2,1,1
91817,1,2,2,2,2,2,2,1,1,12,5,3,1,NA,1
91818,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
91819,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91820,1,2,1,2,2,2,2,1,2,10,4.52,3,1,NA,1
91821,1,2,2,2,2,2,2,2,2,8,2.23,3,2,1,1
91822,1,2,2,2,2,2,2,2,2,9,3.04,3,2,1,1
91823,1,2,2,2,2,2,2,2,2,11,2.58,3,7,NA,1
91824,1,2,2,2,2,2,2,2,1,99,NA,3,2,1,1
91825,1,1,2,2,2,2,2,2,2,9,5,3,1,NA,4
91826,1,2,1,2,1,2,2,2,2,5,0.87,1,2,1,1
91827,1,2,2,2,2,2,2,2,2,7,1.48,2,2,1,1
91828,1,2,1,2,1,2,2,2,2,99,NA,9,2,1,1
91829,1,2,2,2,2,2,2,2,2,4,0.52,1,2,2,4
91830,1,1,2,2,2,2,2,2,1,8,1.69,2,2,1,1
91831,1,1,2,2,2,1,1,1,2,7,1.05,1,2,1,1
91832,1,2,2,2,2,2,2,2,2,9,2.99,3,2,2,1
91833,1,2,2,2,2,2,2,2,2,10,5,3,2,2,1
91834,1,2,2,2,2,2,2,2,2,8,2.69,3,2,1,1
91835,1,2,2,2,2,2,2,2,2,11,4.17,3,2,3,1
91836,1,1,2,2,2,2,2,2,1,1,0.06,1,2,1,1
91837,2,2,1,2,1,2,2,2,2,7,2.62,3,1,NA,1
91838,1,1,2,2,2,2,2,1,1,12,5,3,1,NA,1
91839,1,2,2,2,2,2,2,2,2,1,0,1,2,1,2
91840,1,1,2,2,2,2,2,2,1,7,1.79,2,2,3,1
91841,1,2,2,2,2,1,2,2,2,8,3,3,2,1,1
91842,2,2,2,2,2,2,2,2,2,3,0.34,1,2,1,1
91843,1,2,1,1,2,1,2,2,2,5,0.99,1,2,1,2
91844,1,2,2,2,2,9,2,2,2,99,NA,9,2,1,1
91845,1,2,2,2,2,2,2,2,1,11,2.57,3,2,3,1
91846,1,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
91847,1,2,2,2,2,2,2,2,1,4,0.64,1,2,1,1
91848,2,2,2,2,2,2,2,2,2,99,NA,1,2,3,1
91849,1,2,2,2,2,2,2,2,1,2,0.4,1,2,1,1
91850,1,2,1,2,2,2,2,2,2,12,5,3,1,NA,1
91851,1,2,2,2,2,2,2,2,2,6,0.96,1,2,1,1
91852,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,2
91853,2,2,1,2,2,1,2,2,2,2,0.77,1,2,1,3
91854,1,1,1,2,1,2,2,2,1,11,3.7,3,2,1,1
91855,1,1,2,2,2,2,2,2,2,6,1.28,1,1,NA,1
91856,2,2,1,2,2,1,2,1,2,5,1.25,1,2,1,2
91857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91858,1,1,2,2,2,2,1,2,2,5,0.74,1,2,1,1
91859,1,2,2,2,2,2,2,2,2,5,1.82,2,2,1,1
91860,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1,1
91861,7,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,1
91862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91863,1,1,2,2,2,2,2,2,1,7,1.14,1,2,2,1
91864,1,2,2,2,2,2,2,2,2,4,0.55,1,2,1,4
91865,1,1,2,2,2,2,2,1,2,11,5,3,1,NA,1
91866,2,2,1,2,2,1,2,2,1,6,0.89,1,2,1,1
91867,1,1,2,2,2,2,2,2,1,6,2.34,3,2,1,3
91868,1,2,1,1,2,2,2,2,1,8,1.31,2,2,1,1
91869,1,2,2,2,2,2,2,2,2,6,1.67,2,2,1,1
91870,1,2,2,2,2,2,2,2,1,3,0.6,1,2,1,1
91871,1,1,1,1,2,1,2,2,2,3,0.42,1,2,2,1
91872,1,2,2,2,2,1,1,2,2,3,0.22,1,2,1,1
91873,1,2,2,2,2,2,2,2,1,9,2.62,3,1,NA,1
91874,1,2,2,2,2,2,2,2,2,7,1.58,2,2,1,1
91875,1,1,1,2,1,2,2,1,2,11,3.46,3,1,NA,4
91876,1,2,2,2,2,2,2,2,2,99,NA,7,7,NA,1
91877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91879,1,2,2,2,2,2,2,2,2,7,1.25,1,2,1,1
91880,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91881,2,1,2,2,2,2,2,2,2,3,0.23,1,2,1,1
91882,1,2,2,2,2,2,2,2,2,9,2.47,3,7,NA,1
91883,1,2,2,2,2,2,2,2,2,6,1.49,2,2,1,1
91884,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
91885,1,2,2,2,2,2,2,2,1,7,1.27,1,2,1,1
91886,1,2,1,1,2,2,2,2,2,6,1.87,3,2,1,1
91887,1,2,2,2,2,2,2,2,2,3,0.51,1,2,1,1
91888,1,2,2,2,2,2,2,2,2,12,4.26,3,1,NA,1
91889,1,2,1,2,2,2,2,2,2,11,2.05,3,1,NA,1
91890,1,2,1,2,2,2,2,2,1,8,3,3,1,NA,1
91891,1,1,2,2,2,2,2,1,2,12,5,3,2,4,1
91892,2,2,2,2,2,2,2,2,1,3,0.33,1,2,1,1
91893,1,2,1,2,2,1,2,2,2,7,1.1,1,2,1,1
91894,1,2,2,2,2,2,2,1,2,99,NA,3,2,1,2
91895,1,1,2,2,2,2,2,2,2,9,2.11,3,2,1,1
91896,1,1,1,2,2,1,1,2,2,3,0.63,1,2,1,1
91897,1,1,2,2,2,2,2,2,1,4,0.95,1,2,1,1
91898,1,2,2,2,2,2,1,1,2,1,0,1,2,2,4
91899,1,1,2,1,2,2,2,1,1,12,5,3,1,NA,1
91900,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91901,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91902,1,2,2,2,2,2,2,2,1,3,0.51,1,2,2,1
91903,1,2,2,2,2,2,2,2,2,8,2.33,3,2,1,1
91904,1,2,2,2,2,2,2,2,1,7,1.48,2,2,3,1
91905,1,2,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,1
91906,1,2,2,2,2,2,2,2,2,5,2.02,3,2,1,1
91907,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91908,2,2,2,2,2,2,2,2,1,5,1.19,1,2,1,2
91909,1,2,2,2,2,2,2,1,2,12,3.8,3,2,4,1
91910,1,2,2,2,2,2,2,2,2,9,2.03,3,1,NA,1
91911,1,2,2,2,2,2,2,2,2,7,1.78,2,2,1,1
91912,1,2,2,2,2,2,2,2,1,6,1.24,1,2,4,1
91913,1,2,2,2,2,2,2,2,2,8,1.69,2,2,2,1
91914,1,2,2,2,2,1,2,2,1,4,0.55,1,2,1,1
91915,1,2,2,1,1,2,2,2,2,99,NA,3,2,1,1
91916,1,2,2,2,2,2,2,2,2,11,4.18,3,2,1,1
91917,2,2,2,2,2,2,2,2,2,3,0.34,1,2,1,1
91918,1,2,2,2,2,2,2,2,1,12,5,3,2,3,1
91919,1,2,2,2,2,2,2,2,2,99,NA,1,2,3,1
91920,2,1,2,2,2,2,1,2,2,3,0.49,1,2,1,2
91921,1,2,2,2,2,2,2,2,2,4,0.83,1,2,1,1
91922,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1,1
91923,1,2,2,2,2,2,2,2,2,6,1.18,1,2,1,1
91924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91925,1,1,2,2,2,2,2,2,1,4,0.79,1,2,1,1
91926,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
91927,1,2,2,2,2,2,2,1,2,6,2.03,3,2,3,1
91928,1,2,2,2,2,1,2,2,1,3,0.33,1,2,1,1
91929,1,2,2,2,2,2,2,2,2,8,2.12,3,2,1,1
91930,1,2,2,2,1,2,2,1,2,11,2.87,3,1,NA,1
91931,1,2,2,2,2,2,2,2,2,4,1.52,2,2,1,1
91932,1,2,1,2,1,2,2,2,2,99,NA,1,2,1,2
91933,1,2,2,2,2,2,2,2,2,10,2.72,3,2,1,1
91934,1,2,2,2,2,2,2,2,1,4,0.72,1,2,1,1
91935,2,2,1,2,1,2,2,1,2,77,NA,7,9,NA,1
91936,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
91937,2,2,1,2,2,2,1,2,1,NA,NA,NA,NA,NA,3
91938,1,2,2,2,2,2,2,2,2,2,0.22,1,2,1,1
