"seqn","ocd150","ocq180","ocq210","ocd231","ocd241","ocq260","ocq265","ocd270","ocq290g","ocq290q","ocq380","ocd390g","ocd391","ocd392","ocd395","ocq510","ocq520","ocq530","ocq540","ocq550","ocq560","ocq570","ocq580"
49953,1,50,NA,15,14,3,1,84,2,NA,NA,1,8,16,180,1,7,2,NA,1,25,1,5
49955,1,40,NA,4,19,1,1,12,1,8,NA,2,NA,NA,NA,1,4,1,4,1,4,1,4
49956,1,15,2,18,13,1,1,360,1,8,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
49957,1,65,NA,8,16,5,1,180,2,NA,NA,3,22,23,264,2,NA,2,NA,2,NA,2,NA
49961,1,80,NA,14,12,1,2,144,1,8,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
49962,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49963,1,45,NA,2,19,1,2,24,2,NA,NA,2,NA,NA,NA,1,1,2,NA,1,1,2,NA
49967,1,40,NA,21,4,2,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
49969,1,55,NA,7,22,1,1,7,2,NA,NA,1,4,19,72,1,6,2,NA,2,NA,1,1
49970,1,40,NA,5,21,1,1,120,2,NA,NA,2,NA,NA,NA,1,10,1,10,2,NA,1,10
49971,1,70,NA,5,21,1,1,492,2,NA,NA,2,NA,NA,NA,1,50,1,50,1,50,1,40
49973,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,192,1,1,2,NA,2,NA,2,NA
49974,1,40,NA,6,21,1,1,204,2,NA,NA,2,NA,NA,NA,1,17,2,NA,2,NA,2,NA
49975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,21,84,2,NA,2,NA,2,NA,2,NA
49976,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,17,204,2,NA,2,NA,1,10,2,NA
49978,1,45,NA,16,15,1,1,120,1,1,NA,1,16,11,168,2,NA,2,NA,2,NA,1,2
49981,1,64,NA,15,8,3,5,108,2,NA,NA,2,NA,NA,NA,1,2,2,NA,1,2,2,NA
49985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,8,16,456,2,NA,2,NA,2,NA,2,NA
49986,1,16,2,15,8,3,1,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
49987,1,40,NA,16,11,99,1,48,1,1,NA,1,6,21,24,2,NA,2,NA,2,NA,2,NA
49988,1,25,2,14,22,1,1,5,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
49990,2,NA,1,15,17,4,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
49991,1,40,NA,8,16,1,1,12,2,NA,NA,1,6,21,120,1,11,1,11,2,NA,1,11
49993,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,108,2,NA,2,NA,2,NA,2,NA
49995,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,480,2,NA,2,NA,2,NA,2,NA
49996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,22,360,2,NA,2,NA,2,NA,2,NA
49997,1,45,NA,16,15,5,1,132,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,13
49998,1,40,NA,15,4,1,1,6,2,NA,NA,2,NA,NA,NA,1,7,1,7,1,7,1,7
50000,1,40,NA,8,22,1,1,18,2,NA,NA,1,18,16,204,9,NA,9,NA,1,30,1,2
50001,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,17,84,2,NA,2,NA,2,NA,2,NA
50002,1,50,NA,7,22,1,1,252,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50004,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,17,336,NA,NA,NA,NA,NA,NA,NA,NA
50005,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,19,20,240,1,2,2,NA,1,20,2,NA
50006,1,45,NA,16,1,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,9,120,2,NA,2,NA,2,NA,2,NA
50012,1,45,NA,4,19,1,1,192,2,NA,NA,2,NA,NA,NA,1,16,2,NA,2,NA,1,16
50013,1,36,NA,15,1,1,1,12,2,NA,NA,1,10,17,60,2,NA,2,NA,2,NA,2,NA
50014,1,50,NA,7,2,1,1,24,2,NA,NA,1,11,17,72,2,NA,2,NA,2,NA,1,0
50015,1,85,NA,4,1,5,5,504,1,2,NA,2,NA,NA,NA,1,15,1,15,1,40,1,42
50017,1,44,NA,21,12,3,2,24,2,NA,NA,2,NA,NA,NA,1,3,1,7,2,NA,2,NA
50019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,5,2,NA,2,NA,2,NA,2,NA
50021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,21,384,NA,NA,NA,NA,NA,NA,NA,NA
50023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,15,1,24,2,NA,2,NA,2,NA,2,NA
50024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,36,1,1,2,NA,2,NA,2,NA
50025,1,50,NA,7,1,5,1,240,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50026,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,21,2,276,2,NA,2,NA,2,NA,2,NA
50028,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,20,14,24,2,NA,2,NA,2,NA,1,4
50029,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,20,11,60,2,NA,2,NA,2,NA,2,NA
50031,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,360,2,NA,2,NA,2,NA,1,30
50035,1,40,NA,99,99,1,4,60,1,6,NA,2,NA,NA,NA,1,5,1,2,1,10,2,NA
50036,1,60,NA,5,1,1,1,48,2,NA,NA,1,8,1,120,2,NA,2,NA,1,2,1,2
50037,1,12,2,13,17,1,1,252,2,NA,NA,1,10,4,384,2,NA,2,NA,2,NA,2,NA
50038,1,38,NA,15,17,3,1,120,2,NA,NA,2,NA,NA,NA,1,1,2,NA,2,NA,1,2
50039,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,156,2,NA,2,NA,1,1,2,NA
50040,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,3,360,2,NA,2,NA,1,26,2,NA
50041,1,38,NA,8,17,1,1,84,2,NA,NA,1,22,17,264,1,10,2,NA,2,NA,1,7
50043,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,16,19,420,1,3,2,NA,2,NA,1,35
50044,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,13,168,2,NA,2,NA,2,NA,2,NA
50048,1,65,NA,16,13,1,4,36,2,NA,NA,2,NA,NA,NA,1,10,1,5,1,10,1,10
50049,1,58,NA,18,13,1,4,48,2,NA,NA,1,18,13,144,2,NA,1,12,2,NA,2,NA
50050,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,21,228,2,NA,1,19,2,NA,2,NA
50051,1,30,2,15,17,1,2,252,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50052,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,11,17,156,2,NA,2,NA,2,NA,2,NA
50053,1,40,NA,5,21,1,1,12,2,NA,NA,1,16,11,84,1,1,1,1,1,1,1,1
50054,2,NA,2,8,16,1,1,6,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,0
50055,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,6,21,240,1,20,2,NA,2,NA,2,NA
50056,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50057,1,45,NA,21,2,3,1,4,2,NA,NA,2,NA,NA,NA,1,0,2,NA,2,NA,2,NA
50058,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,420,2,NA,2,NA,2,NA,2,NA
50059,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50060,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,1,228,NA,NA,NA,NA,NA,NA,NA,NA
50062,1,42,NA,16,15,1,1,48,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50064,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50065,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,13,48,2,NA,1,4,2,NA,1,1
50067,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,6,648,2,NA,2,NA,2,NA,2,NA
50069,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,16,6,2,NA,2,NA,2,NA,2,NA
50070,1,40,NA,5,21,1,2,192,2,NA,NA,2,NA,NA,NA,1,15,2,NA,2,NA,2,NA
50072,1,40,NA,5,21,1,1,7,2,NA,NA,1,15,8,84,2,NA,2,NA,2,NA,2,NA
50074,1,40,NA,16,15,5,1,60,2,NA,NA,1,11,17,300,2,NA,2,NA,2,NA,2,NA
50078,1,32,2,13,4,1,1,18,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50079,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,132,2,NA,2,NA,1,11,2,NA
50083,1,35,NA,4,19,1,4,12,2,NA,NA,2,NA,NA,NA,1,3,2,NA,2,NA,2,NA
50084,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,300,NA,NA,NA,NA,NA,NA,NA,NA
50085,1,40,NA,13,9,1,1,36,2,NA,NA,2,NA,NA,NA,2,NA,1,3,1,5,1,5
50086,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,18,72,1,6,1,6,1,6,2,NA
50087,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,16,2,2,NA,2,NA,2,NA,2,NA
50090,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,1,36,2,NA,2,NA,2,NA,2,NA
50093,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,20,468,2,NA,2,NA,2,NA,2,NA
50094,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,13,60,2,NA,2,NA,2,NA,2,NA
50096,1,40,NA,4,19,5,1,360,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,30
50098,1,83,NA,4,19,1,5,24,1,1,NA,3,22,23,72,1,17,1,15,1,10,2,NA
50099,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,19,15,240,2,NA,2,NA,2,NA,1,20
50100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,22,36,NA,NA,NA,NA,NA,NA,NA,NA
50101,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16,348,1,29,2,NA,1,29,1,29
50102,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,120,1,1,2,NA,1,8,1,7
50103,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,17,15,7,2,NA,2,NA,2,NA,2,NA
50107,1,12,2,17,1,1,4,10,2,NA,NA,1,19,21,18,1,0,1,0,1,0,1,0
50108,1,40,NA,5,20,1,1,180,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,1,10,2,NA
50109,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,21,336,2,NA,2,NA,1,28,2,NA
50110,1,60,NA,17,17,1,1,360,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,14
50111,1,40,NA,4,21,1,1,6,2,NA,NA,2,NA,NA,NA,1,40,2,NA,1,40,1,40
50112,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,540,NA,NA,NA,NA,NA,NA,NA,NA
50113,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,17,240,NA,NA,NA,NA,NA,NA,NA,NA
50116,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11,3,36,2,NA,1,1,2,NA,2,NA
50118,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50119,1,45,NA,5,16,1,1,84,2,NA,NA,2,NA,NA,NA,1,1,2,NA,1,0,1,0
50121,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,22,360,2,NA,2,NA,1,30,2,NA
50122,1,63,NA,21,19,4,1,324,1,0,NA,2,NA,NA,NA,1,7,1,29,1,2,1,2
50125,1,20,2,18,13,1,2,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50128,1,42,NA,13,2,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50129,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,13,24,2,NA,2,NA,2,NA,2,NA
50131,1,40,NA,9,17,1,1,5,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50133,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,21,240,2,NA,2,NA,2,NA,2,NA
50135,1,40,NA,16,12,3,5,108,1,1,NA,1,16,6,192,2,NA,2,NA,2,NA,2,NA
50136,1,65,NA,4,19,1,1,4,1,2,NA,2,NA,NA,NA,1,0,1,1,2,NA,1,0
50137,1,32,1,12,7,1,1,192,1,8,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50138,1,40,NA,5,21,1,3,12,2,NA,NA,1,5,21,168,2,NA,1,5,1,15,1,15
50139,1,40,NA,19,22,1,1,24,2,NA,NA,1,5,21,60,2,NA,2,NA,2,NA,2,NA
50140,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50142,1,50,NA,21,7,4,1,192,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50144,1,30,2,8,10,1,1,600,2,NA,NA,1,8,10,600,2,NA,2,NA,2,NA,2,NA
50146,1,40,NA,1,22,1,1,36,2,NA,NA,1,1,18,120,2,NA,2,NA,2,NA,2,NA
50147,1,40,NA,16,11,1,1,13,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50148,1,30,2,8,16,1,4,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50150,1,38,NA,19,17,1,2,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50151,1,35,NA,4,19,1,1,72,2,NA,NA,2,NA,NA,NA,1,5,2,NA,2,NA,1,0
50152,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,20,396,1,33,2,NA,2,NA,2,NA
50153,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50154,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,8,16,48,2,NA,2,NA,1,3,2,NA
50155,1,46,NA,21,12,4,4,156,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,4
50157,1,60,NA,18,13,1,4,0,2,NA,NA,1,11,17,132,2,NA,1,0,2,NA,2,NA
50162,1,16,2,16,11,1,2,2,2,NA,NA,1,18,13,48,2,NA,2,NA,2,NA,1,1
50163,1,60,NA,10,9,1,5,36,1,5,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,1
50165,1,40,NA,9,17,2,2,264,2,NA,NA,2,NA,NA,NA,1,14,2,NA,2,NA,2,NA
50166,1,56,NA,9,17,1,2,24,2,NA,NA,2,NA,NA,NA,1,5,2,NA,1,2,1,2
50167,1,37,NA,5,19,1,1,132,1,2,NA,2,NA,NA,NA,1,11,2,NA,2,NA,2,NA
50169,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,17,252,2,NA,2,NA,2,NA,2,NA
50170,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,19,14,132,1,2,1,3,2,NA,1,2
50171,1,16,2,18,16,1,2,18,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50173,1,40,NA,5,21,1,1,24,1,1,NA,1,6,21,96,2,NA,1,8,2,NA,2,NA
50174,1,36,NA,18,13,1,3,4,1,8,NA,2,NA,NA,NA,2,NA,2,NA,1,2,2,NA
50175,1,40,NA,21,1,1,1,216,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50177,1,35,NA,19,17,1,1,18,2,NA,NA,1,16,17,60,2,NA,2,NA,2,NA,2,NA
50178,1,40,NA,15,8,4,1,36,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50179,1,42,NA,3,21,4,4,3,2,NA,NA,1,8,16,48,1,3,1,1,2,NA,1,3
50181,1,70,NA,15,14,4,2,84,1,1,NA,2,NA,NA,NA,2,NA,1,7,2,NA,1,7
50182,1,40,NA,16,17,1,1,84,2,NA,NA,1,16,10,204,2,NA,2,NA,2,NA,2,NA
50183,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50185,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,300,2,NA,2,NA,2,NA,1,25
50186,1,40,NA,4,17,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50187,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50189,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,14,2,144,2,NA,1,1,2,NA,2,NA
50190,1,40,NA,4,2,1,1,19,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50191,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50193,1,40,NA,14,17,2,1,4,2,NA,NA,1,6,21,60,1,5,2,NA,1,15,1,0
50194,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,16,108,2,NA,2,NA,2,NA,2,NA
50195,1,40,NA,4,19,5,1,360,1,1,NA,2,NA,NA,NA,1,30,1,30,2,NA,1,30
50196,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19,14,180,2,NA,2,NA,2,NA,2,NA
50198,1,28,1,17,13,1,2,72,1,7,NA,2,NA,NA,NA,2,NA,1,1,2,NA,2,NA
50199,1,39,NA,8,16,1,1,24,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50201,2,NA,1,20,15,1,1,36,2,NA,NA,1,18,13,48,2,NA,2,NA,2,NA,1,6
50202,1,48,NA,6,22,1,2,12,2,NA,NA,2,NA,NA,NA,1,16,2,NA,2,NA,1,16
50205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50206,1,60,NA,16,11,1,5,5,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50207,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,19,20,3,2,NA,2,NA,1,1,1,1
50208,1,30,2,6,21,1,1,336,2,NA,NA,2,NA,NA,NA,2,NA,1,14,2,NA,2,NA
50209,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50210,1,56,NA,4,19,1,1,36,2,NA,NA,2,NA,NA,NA,1,12,2,NA,1,3,1,3
50211,1,40,NA,21,17,2,1,180,2,NA,NA,1,21,17,180,2,NA,2,NA,2,NA,2,NA
50212,1,25,2,17,15,1,5,24,2,NA,NA,1,18,1,228,2,NA,2,NA,2,NA,2,NA
50213,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,96,1,25,2,NA,1,25,1,5
50214,1,24,2,16,10,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50215,1,20,2,14,17,1,1,0,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50216,1,60,NA,8,17,1,4,1,2,NA,NA,1,18,13,12,2,NA,2,NA,2,NA,2,NA
50218,1,50,NA,13,2,5,1,36,1,1,NA,1,13,2,72,1,1,1,1,2,NA,2,NA
50219,1,46,NA,15,8,3,1,24,2,NA,NA,2,NA,NA,NA,1,4,1,1,2,NA,2,NA
50221,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,20,14,84,1,4,2,NA,2,NA,1,3
50222,1,50,NA,14,14,1,1,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,10
50223,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50225,1,32,1,16,15,3,2,72,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50226,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50228,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,19,21,360,2,NA,2,NA,2,NA,2,NA
50229,1,35,NA,7,16,5,5,120,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50232,1,43,NA,5,19,1,1,7,1,1,NA,1,4,19,48,1,1,1,2,1,16,2,NA
50233,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,4,420,NA,NA,NA,NA,NA,NA,NA,NA
50236,1,48,NA,5,21,1,2,96,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50238,1,42,NA,19,20,5,1,24,2,NA,NA,1,4,19,324,1,27,1,27,1,35,1,2
50239,1,48,NA,4,19,1,1,60,2,NA,NA,1,4,19,60,2,NA,2,NA,2,NA,2,NA
50240,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,10,17,300,1,2,2,NA,2,NA,2,NA
50241,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,21,252,2,NA,2,NA,1,10,1,10
50243,1,40,NA,15,8,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50244,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,19,72,2,NA,2,NA,2,NA,2,NA
50245,1,70,NA,1,18,1,1,0,2,NA,NA,1,4,19,216,1,18,1,1,2,NA,1,1
50247,1,19,2,15,8,3,5,24,2,NA,NA,1,18,1,72,1,2,2,NA,2,NA,1,3
50248,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,10,36,2,NA,2,NA,2,NA,1,1
50249,1,20,2,17,15,3,2,12,2,NA,NA,1,15,15,18,2,NA,2,NA,2,NA,2,NA
50251,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,12,17,300,2,NA,2,NA,2,NA,2,NA
50252,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,19,300,1,20,1,25,2,NA,1,25
50253,1,40,NA,9,19,4,1,3,2,NA,NA,1,22,23,72,1,1,2,NA,1,7,2,NA
50255,1,40,NA,16,2,1,1,84,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50258,1,50,NA,8,16,1,1,7,1,5,NA,1,4,19,120,1,10,1,10,1,5,1,10
50260,1,27,1,8,22,1,1,96,1,1,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50265,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50266,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,21,120,2,NA,1,0,2,NA,2,NA
50267,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,9,1,288,1,3,1,3,1,9,1,9
50269,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,14,7,2,NA,2,NA,2,NA,1,1
50270,1,40,NA,4,19,1,4,96,1,1,NA,2,NA,NA,NA,1,10,1,10,1,8,1,8
50271,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,13,36,2,NA,2,NA,2,NA,2,NA
50273,1,42,NA,8,17,1,1,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50274,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,17,96,2,NA,2,NA,2,NA,1,2
50275,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50276,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,21,240,2,NA,2,NA,1,20,1,5
50277,1,48,NA,12,16,1,1,2,2,NA,NA,1,18,1,300,2,NA,2,NA,2,NA,2,NA
50278,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,16,10,444,2,NA,2,NA,2,NA,2,NA
50279,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,16,11,204,2,NA,2,NA,2,NA,1,17
50280,1,60,NA,15,8,4,1,120,2,NA,NA,1,9,17,228,1,3,2,NA,1,3,2,NA
50282,1,40,NA,19,21,1,1,60,1,3,NA,2,NA,NA,NA,1,5,2,NA,1,5,1,5
50290,1,40,NA,18,13,1,1,18,2,NA,NA,1,13,17,36,2,NA,2,NA,2,NA,2,NA
50292,1,40,NA,13,16,1,1,3,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50293,1,34,1,14,14,5,1,12,1,1,NA,1,18,13,120,1,2,1,10,1,1,2,NA
50294,1,20,2,17,15,4,1,2,2,NA,NA,1,5,21,360,1,5,2,NA,1,30,1,30
50295,1,40,NA,18,13,4,1,18,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50298,1,16,2,6,13,1,5,3,2,NA,NA,1,9,22,6,2,NA,2,NA,1,0,1,0
50300,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,1,420,2,NA,2,NA,2,NA,2,NA
50301,1,50,NA,10,9,1,5,8,2,NA,NA,2,NA,NA,NA,1,0,1,0,2,NA,1,0
50302,1,45,NA,6,1,1,4,24,2,NA,NA,2,NA,NA,NA,1,2,2,NA,1,10,1,10
50303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50304,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,13,144,2,NA,2,NA,2,NA,2,NA
50308,1,40,NA,15,17,1,1,6,2,NA,NA,1,19,15,108,2,NA,2,NA,2,NA,1,9
50312,1,40,NA,14,12,1,5,12,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,2,NA
50316,1,10,1,19,20,1,1,18,1,2,NA,2,NA,NA,NA,1,5,1,5,1,1,1,5
50319,1,40,NA,6,21,1,1,336,2,NA,NA,2,NA,NA,NA,1,10,1,11,2,NA,1,28
50321,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15,8,120,2,NA,2,NA,2,NA,2,NA
50322,1,60,NA,19,20,5,1,36,1,3,NA,1,12,19,120,2,NA,2,NA,2,NA,2,NA
50323,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,18,13,12,NA,NA,NA,NA,NA,NA,NA,NA
