"seqn","cbd010","cbq020","cbq030","cbq040","cbq050","cbq060","cbd070","cbd090","cbd110","cbd120","cbd130","cbq140","cbd150","cbd160","cbd170","cbd180","cbq190"
44667,1,1,1,1,5,1,400,30,0,60,0,3,45,6,60,14,14
44668,2,1,1,4,5,4,200,0,0,120,0,2,5,4,60,7,4
44669,2,1,4,3,1,4,80,10,20,0,0,5,45,7,60,666,NA
44670,2,2,2,1,5,1,900,50,70,0,0,3,10,6,120,6,6
44671,1,1,1,4,5,1,500,0,0,100,0,3,5,3,90,0,NA
44672,2,2,2,4,1,5,200,50,20,0,0,2,15,7,30,666,NA
44673,2,1,3,1,5,1,171,42,0,128,0,2,15,6,90,18,14
44674,2,1,1,5,5,5,500,75,0,0,150,1,5,0,NA,7,7
44675,2,1,2,3,5,3,857,0,0,257,0,2,5,7,120,1,1
44676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44677,2,4,4,1,5,1,1000,250,100,200,800,3,30,5,60,7,6
44678,1,2,2,2,5,2,175,0,0,60,40,3,5,0,NA,3,2
44679,2,2,4,2,1,1,999999,999999,0,0,0,6,99999,0,NA,666,NA
44680,2,2,2,3,4,1,150,30,31,0,0,3,10,4,120,666,NA
44681,2,1,1,1,5,4,535,0,0,25,0,1,15,6,45,6,6
44682,2,1,1,1,2,2,400,25,0,30,4,2,20,4,60,4,4
44683,2,1,1,1,3,5,300,20,200,999999,0,2,30,7,30,7,7
44684,2,3,4,5,5,1,150,28,0,171,0,2,10,5,60,666,NA
44685,1,1,2,3,4,2,200,20,200,100,0,3,6,5,20,5,5
44686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44687,2,3,1,3,5,1,400,100,0,200,150,2,10,7,40,7,7
44688,2,1,1,3,1,3,150,20,0,0,0,4,30,7,30,666,NA
44689,2,1,1,1,5,2,200,0,100,100,0,3,5,7,60,6,6
44690,2,1,1,1,5,1,350,70,0,0,40,4,25,7,60,21,21
44691,2,1,1,3,1,2,700,150,50,100,0,2,25,1,180,14,14
44692,2,3,3,2,5,3,300,50,10,100,30,3,10,2,60,2,2
44693,2,1,1,1,5,1,700,50,0,100,0,1,6,7,40,7,7
44694,2,1,1,3,5,1,800,120,0,0,0,2,20,7,90,7,7
44695,2,1,1,3,5,1,500,30,0,200,0,3,20,4,180,0,NA
44696,2,1,3,3,5,1,1285,214,428,300,60,1,10,3,60,0,NA
44697,2,1,1,1,5,1,1000,250,0,150,100,1,5,3,120,4,4
44698,2,2,2,2,1,1,214,64,107,180,0,2,30,7,180,7,7
44699,2,1,2,1,5,2,600,0,0,0,0,2,10,7,30,11,11
44700,1,1,2,4,1,4,500,0,0,100,25,3,10,7,120,4,4
44701,2,1,1,1,5,1,400,200,50,0,0,3,2,6,90,7,7
44702,2,1,1,1,5,1,300,0,0,400,0,3,10,3,60,0,NA
44703,2,1,1,1,5,4,350,0,50,0,0,1,NA,7,90,7,7
44704,2,2,2,3,5,2,600,0,0,60,30,4,15,5,150,4,4
44705,2,1,1,1,5,1,250,0,0,0,0,2,5,5,90,5,5
44706,2,2,2,2,5,2,214,0,0,428,0,2,10,5,90,7,5
44707,2,1,1,1,1,5,700,0,100,500,200,1,5,5,60,5,5
44708,2,1,1,1,5,4,514,0,0,0,0,2,15,7,90,7,7
44709,2,1,2,1,5,2,450,150,15,257,50,2,10,4,60,4,4
44710,2,1,1,4,5,1,257,0,0,100,0,3,10,7,120,7,7
44711,2,3,3,3,5,3,900,100,250,100,0,4,10,7,120,4,4
44712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44713,2,1,1,3,5,4,400,0,0,0,0,2,10,7,60,14,14
44714,2,1,1,1,5,5,321,42,0,64,0,2,5,4,90,4,4
44715,2,1,1,2,5,1,1392,257,205,1157,0,3,8,5,75,14,5
44716,2,2,2,3,1,1,1000,150,50,50,100,1,20,4,120,1,1
44717,2,1,3,2,1,4,300,107,51,0,68,1,5,6,60,3,3
44718,2,1,1,4,3,4,428,50,428,342,50,1,15,7,90,7,7
44719,2,2,1,5,5,2,100,15,0,0,0,4,90,7,60,7,7
44720,2,1,1,1,1,1,642,85,20,300,0,1,10,5,120,14,10
44721,2,1,1,1,5,1,700,0,0,857,100,4,NA,7,120,7,5
44722,2,3,2,2,2,1,0,0,50,20,10,6,10,0,NA,666,NA
44723,1,1,1,1,5,1,400,0,50,50,0,4,40,7,60,7,7
44724,2,1,1,1,5,1,450,0,0,20,0,2,20,7,180,14,14
44725,2,1,1,1,1,1,214,0,0,60,0,2,5,7,60,7,7
44726,2,1,1,1,5,3,380,0,50,280,60,2,5,5,120,7,7
44727,2,3,3,1,5,2,140,0,60,60,80,4,10,2,30,7,5
44728,1,1,1,1,1,1,500,50,0,300,0,1,5,5,60,7,7
44729,2,2,2,2,5,2,300,0,100,50,0,2,3,7,120,7,7
44730,2,1,1,4,4,3,642,85,214,171,0,2,10,6,120,6,6
44731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44732,2,1,1,1,5,1,1000,200,0,200,100,4,5,4,120,2,2
44733,2,4,3,2,5,2,350,100,60,120,60,2,5,5,60,5,5
44734,1,2,3,3,5,3,1028,0,214,128,0,3,20,7,30,14,14
44735,2,3,4,1,4,2,321,0,0,999999,0,3,7,999,99999,3,3
44736,2,1,1,1,1,1,250,100,25,75,75,4,10,4,60,6,4
44737,2,1,1,4,5,4,200,0,0,30,0,3,5,7,120,14,14
44738,1,1,1,3,1,4,685,0,428,0,0,1,10,6,120,7,6
44739,2,1,1,3,1,2,400,40,0,12,0,2,15,7,45,7,7
44740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44741,2,1,2,2,5,2,200,0,42,85,0,1,10,6,60,6,6
44742,NA,2,2,3,4,3,200,50,20,70,0,4,10,4,60,666,NA
44743,2,1,2,1,1,1,300,0,0,10,0,4,20,7,60,12,12
44744,2,1,1,1,5,1,200,0,50,0,0,1,20,7,60,7,7
44745,2,1,1,3,5,3,642,214,0,257,0,2,20,7,90,7,7
44746,2,1,1,2,1,2,200,30,13,0,0,3,30,5,60,666,NA
44747,2,1,1,1,4,1,300,0,200,200,100,4,15,5,120,7,5
44748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44749,2,2,2,2,5,5,125,0,0,20,0,4,5,4,60,1,1
44750,2,1,1,1,5,1,1000,250,0,150,100,1,5,3,120,4,4
44751,1,1,1,1,5,5,600,100,250,220,80,3,20,6,90,3,3
44752,2,1,1,3,3,3,857,0,0,999999,0,2,20,5,150,3,3
44753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44754,2,1,1,1,5,1,400,50,0,535,0,1,5,7,40,7,7
44755,2,1,1,2,5,1,428,0,60,20,0,3,15,7,20,0,NA
44756,2,1,2,1,5,5,150,0,0,30,15,2,10,15,60,10,8
44757,1,1,1,1,1,3,300,15,100,360,40,2,10,0,NA,4,2
44758,2,1,1,4,5,4,400,100,100,400,0,2,10,7,90,2,2
44759,2,3,1,2,5,2,600,100,0,40,80,3,10,6,180,7,7
44760,2,2,3,3,4,4,300,100,0,175,0,3,15,5,120,4,4
44761,2,2,2,4,5,4,500,0,0,171,171,2,15,3,120,3,3
44762,2,1,1,3,5,2,300,0,0,50,20,4,5,7,90,7,7
44763,2,1,1,3,1,3,50,0,0,0,0,2,5,5,45,666,NA
44764,2,1,2,1,5,4,600,0,0,50,0,1,5,5,30,6,6
44765,2,1,1,3,5,2,350,0,0,110,0,3,30,7,90,0,NA
44766,2,1,1,3,1,4,200,10,60,0,0,3,2,7,30,7,7
44767,1,1,1,1,1,3,428,0,10,30,0,2,15,6,45,10,10
44768,1,2,1,4,1,5,300,50,100,100,50,3,10,5,60,1,0
44769,2,1,4,1,5,1,800,0,0,1600,0,3,10,0,NA,2,1
44770,2,1,1,5,5,5,1050,250,0,100,20,1,20,7,45,7,7
44771,2,1,2,2,1,5,364,4,100,175,20,2,300,0,NA,21,0
44772,1,1,1,3,3,2,400,0,30,30,15,1,20,7,150,7,7
44773,2,1,1,3,5,4,400,150,50,400,20,2,5,5,60,5,5
44774,2,1,1,3,1,5,257,0,0,60,0,1,10,2,180,666,NA
44775,1,1,1,1,1,1,514,0,214,107,0,2,5,7,300,1,1
44776,1,2,1,1,5,1,600,150,50,300,40,3,15,7,60,7,5
44777,2,2,2,1,5,1,300,0,80,200,100,4,10,4,120,7,4
44778,2,1,1,3,1,1,400,0,0,100,0,2,10,7,60,7,7
44779,2,2,2,1,5,2,350,100,100,80,40,3,20,7,60,18,18
44780,2,1,1,1,5,1,257,64,100,171,40,2,15,6,60,7,6
44781,1,3,1,1,5,1,200,25,60,125,50,1,5,7,120,5,5
44782,2,1,1,4,5,4,700,200,40,400,100,4,10,4,60,5,5
44783,2,2,2,3,5,2,300,30,100,50,0,2,300,7,90,7,7
44784,2,1,1,1,5,1,250,30,0,999999,0,4,5,3,60,666,NA
44785,1,1,1,1,2,2,1000,200,400,300,350,3,1,6,120,3,2
44786,1,1,1,1,5,2,500,0,0,150,0,1,5,7,180,2,2
44787,2,1,2,3,5,4,600,0,250,300,0,1,10,3,90,7,3
44788,1,1,1,2,2,3,250,40,0,257,0,4,15,4,60,4,4
44789,2,2,4,1,5,1,642,171,42,428,642,2,10,4,60,4,4
44790,2,1,1,1,1,4,800,250,0,100,100,3,10,7,120,7,7
44791,2,1,2,3,4,1,550,0,100,75,0,2,5,6,60,6,6
44792,2,1,1,1,5,1,600,0,0,0,40,4,10,7,120,7,7
44793,2,1,1,4,5,5,150,0,200,0,0,2,60,7,120,7,7
44794,2,1,1,4,1,3,428,0,300,300,0,1,10,7,90,7,7
44795,2,3,3,1,5,1,250,35,0,25,0,3,30,7,120,7,7
44796,2,3,1,5,5,5,857,0,0,0,0,3,15,7,60,7,7
44797,2,2,3,3,4,4,300,100,0,175,0,3,15,5,120,4,4
44798,2,1,2,4,5,4,400,0,0,999999,0,3,20,7,60,2,2
44799,2,1,1,4,1,1,300,0,100,200,50,2,10,5,60,3,1
44800,2,1,1,4,1,1,428,0,0,428,0,2,15,2,30,7,2
44801,2,1,3,1,1,5,800,100,0,857,0,2,3,4,45,16,15
44802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44803,2,1,1,1,5,1,250,0,0,0,0,2,30,7,120,7,7
44804,2,1,3,1,1,4,60,0,50,70,20,2,60,3,60,666,NA
44805,2,3,3,3,5,1,428,0,0,0,0,2,30,7,90,7,7
44806,2,1,2,1,4,1,350,50,65,500,120,2,3,3,180,5,2
44807,1,1,1,1,5,2,200,30,0,50,0,3,10,5,60,666,NA
44808,1,2,3,3,3,5,428,0,0,0,0,2,10,7,60,7,7
44809,2,1,1,1,5,1,390,0,200,50,0,1,1,7,90,7,7
44810,1,5,5,5,5,5,0,0,0,0,0,6,5,0,NA,666,NA
44811,2,1,2,2,5,1,300,0,50,50,0,2,30,5,90,0,NA
44812,2,2,3,3,5,3,150,0,0,40,0,3,5,7,60,7,7
44813,NA,4,1,5,5,5,200,0,0,100,0,1,10,7,60,666,NA
44814,2,1,1,1,1,1,5050,25,0,25,0,2,30,7,60,7,7
44815,2,1,1,3,1,1,110,30,10,50,0,3,2,6,20,666,NA
44816,2,1,1,1,3,3,250,75,150,40,60,3,4,7,180,14,12
44817,2,1,2,3,5,1,400,100,60,140,0,5,5,3,60,5,5
44818,2,3,1,1,5,1,0,0,700,20,0,1,5,0,NA,0,NA
44819,2,1,1,2,1,3,400,100,0,50,0,2,20,7,30,7,7
44820,2,1,1,3,5,4,400,0,0,0,0,2,15,7,120,7,7
44821,2,3,3,2,4,2,200,30,0,128,0,2,5,7,60,5,5
44822,2,1,1,1,5,2,475,107,0,150,0,5,20,7,60,6,6
44823,1,1,1,4,3,5,120,0,0,64,0,3,30,5,30,666,NA
44824,2,1,1,1,1,1,1071,257,64,85,0,2,20,7,60,7,7
44825,2,2,2,2,5,2,642,107,150,50,23,2,2,7,60,7,7
44826,2,2,1,3,4,1,400,0,20,60,100,2,5,7,120,7,7
44827,2,1,1,1,5,1,800,100,0,400,100,3,15,5,150,7,5
44828,2,1,1,1,1,1,450,0,0,107,40,3,10,4,1,5,5
44829,1,1,2,2,1,3,400,100,0,75,50,2,10,5,60,0,NA
44830,2,2,1,2,5,1,250,40,0,0,40,4,15,7,120,7,7
44831,2,1,1,1,1,4,400,100,0,150,0,2,5,7,120,7,7
44832,2,1,1,1,5,1,600,0,500,0,0,2,30,1,120,2,2
44833,2,1,1,2,5,1,200,20,0,0,20,4,10,4,90,7,4
44834,2,2,3,3,5,5,100,0,30,50,0,4,9,3,60,5,5
44835,2,1,1,3,5,1,514,85,0,100,60,2,5,7,180,7,7
44836,1,1,1,1,5,1,400,50,0,428,0,2,8,4,60,0,NA
44837,2,1,1,1,2,2,400,25,0,30,4,2,20,4,60,4,4
44838,2,1,1,1,5,1,150,0,60,10,0,4,10,6,10,666,NA
44839,2,2,1,3,1,5,150,0,0,0,0,2,99999,0,NA,666,NA
44840,1,2,2,2,5,1,300,0,40,107,0,3,30,3,30,0,NA
44841,2,1,1,1,5,1,600,0,200,42,40,2,5,7,300,0,NA
44842,2,2,2,1,1,3,857,171,25,150,0,1,10,4,120,4,4
44843,1,1,2,3,1,1,400,60,0,100,2,2,10,5,60,5,5
44844,2,2,1,3,5,3,342,0,999999,999999,0,2,20,5,90,7,5
44845,2,1,1,1,5,1,428,0,0,30,0,2,10,7,120,1,1
44846,2,1,2,1,5,1,1714,257,500,1714,857,2,20,3,180,2,2
44847,2,1,1,2,5,1,400,0,60,60,25,3,25,7,180,7,7
44848,2,2,2,3,5,2,600,0,0,80,0,2,10,7,120,7,7
44849,2,2,1,3,5,1,300,0,20,60,100,2,10,5,60,7,7
44850,2,4,4,5,5,1,60,0,15,0,0,4,30,3,240,666,NA
44851,1,1,2,1,5,1,350,50,76,150,50,2,1,3,60,21,14
44852,1,1,1,1,5,1,428,85,214,257,0,2,20,5,30,4,4
44853,2,1,1,2,5,4,600,0,0,100,0,2,5,2,120,3,3
44854,2,3,3,3,5,5,200,0,0,50,107,2,60,7,60,666,NA
44855,2,1,1,3,5,1,150,5,30,100,5,4,60,7,45,666,NA
44856,2,1,2,2,5,2,100,25,0,0,5,3,10,6,90,4,4
44857,1,2,2,2,5,3,250,40,100,80,30,1,15,5,120,4,4
44858,1,1,1,1,1,1,557,64,20,480,0,2,4,5,60,15,7
44859,2,1,1,2,5,3,230,0,50,5,20,2,5,4,30,4,4
44860,2,1,1,1,5,2,400,0,0,0,0,3,15,7,120,7,7
44861,2,2,1,1,1,2,350,0,0,60,5,3,5,7,90,7,7
44862,2,1,1,1,1,2,250,5,25,20,50,3,15,5,45,15,15
44863,2,1,2,1,3,1,500,0,0,300,0,3,20,7,120,7,7
44864,2,1,1,3,5,1,200,50,100,80,50,4,120,4,30,666,NA
44865,2,4,2,1,5,2,200,0,0,300,0,3,15,0,NA,6,6
44866,1,2,2,3,4,1,750,0,0,128,0,2,40,6,60,0,NA
44867,2,1,1,4,5,4,250,100,0,400,0,3,10,3,60,3,3
44868,2,3,3,3,5,3,300,100,50,214,50,4,20,5,60,5,5
44869,2,1,1,1,5,1,214,0,150,75,0,2,10,7,45,0,NA
44870,2,1,3,3,5,3,400,150,10,240,0,3,5,4,90,4,4
44871,2,3,4,4,5,4,80,20,0,35,0,2,15,4,45,666,NA
44872,1,1,2,2,2,1,600,0,0,150,0,3,10,3,60,18,8
44873,2,1,1,1,5,1,999999,999999,0,999999,0,4,5,6,60,14,14
44874,2,1,1,1,1,1,500,50,0,999999,30,2,5,7,120,7,7
44875,1,3,1,3,5,3,300,0,200,100,50,4,30,2,60,1,1
44876,2,2,2,2,5,1,400,0,171,128,85,3,20,3,120,5,3
44877,2,1,1,1,4,2,321,85,150,500,80,3,5,4,120,2,2
44878,2,1,1,2,1,5,428,64,50,321,107,1,15,6,45,7,6
44879,1,1,3,5,5,5,514,0,0,30,0,2,120,7,120,7,7
44880,1,3,3,4,5,2,450,0,150,115,80,1,10,4,80,2,2
44881,2,2,1,3,5,2,250,0,102,0,0,1,5,7,120,7,7
44882,2,2,2,2,5,1,1300,10,0,25,0,1,10,7,120,7,7
44883,2,3,2,5,5,5,500,0,0,100,0,3,10,2,60,3,3
44884,2,1,1,3,1,3,300,0,100,40,0,4,10,7,90,21,21
44885,1,1,2,3,1,1,50,10,75,15,0,2,5,1,30,666,NA
44886,2,1,1,5,2,4,300,0,0,0,0,1,90,7,40,666,NA
44887,2,1,1,1,1,4,700,100,100,100,40,3,30,5,60,4,4
44888,2,3,1,1,4,2,800,0,0,300,0,2,10,5,120,0,NA
44889,2,2,2,4,4,3,300,30,70,300,30,2,5,3,30,666,NA
44890,2,2,2,2,4,2,200,0,40,0,0,3,15,3,180,0,NA
44891,1,1,1,3,1,5,300,50,100,100,0,2,10,4,30,666,NA
44892,2,1,1,1,5,1,400,0,100,70,140,2,15,5,120,5,5
44893,1,1,2,2,1,1,400,0,100,30,0,3,10,5,60,2,2
44894,2,1,3,3,5,5,1285,0,0,0,0,2,15,7,120,7,7
44895,2,2,2,2,5,4,500,0,0,60,0,3,6,5,45,0,NA
44896,2,4,4,1,1,2,257,64,0,150,50,3,5,4,30,666,NA
44897,1,1,2,4,1,2,400,0,50,40,20,3,5,6,60,21,21
44898,2,1,1,4,2,3,500,0,0,100,0,3,15,7,60,2,2
44899,2,1,1,1,1,1,400,75,75,999999,0,2,7,7,90,20,20
44900,2,1,1,3,5,5,500,0,200,128,0,1,45,7,60,21,21
44901,2,1,1,3,5,2,400,80,0,200,15,1,5,5,30,666,NA
44902,2,5,4,2,5,1,557,0,42,107,8,2,6,5,120,3,3
44903,2,1,1,3,1,4,150,25,140,20,35,3,10,7,90,3,3
44904,1,1,1,3,5,1,400,0,0,0,0,4,10,7,60,1,1
44905,2,1,2,5,5,4,200,30,0,34,0,2,5,6,60,666,NA
44906,1,1,1,4,4,5,400,200,185,160,0,2,5,7,120,2,2
44907,1,3,1,1,1,2,5,0,50,20,0,3,90,6,60,6,6
44908,1,2,2,2,5,1,300,0,40,107,0,3,30,3,30,0,NA
44909,2,2,2,3,5,2,250,0,20,25,0,2,5,7,30,0,NA
44910,2,1,1,1,5,1,450,0,0,0,0,2,10,7,90,14,14
44911,2,1,1,1,5,1,400,0,150,85,0,1,10,7,30,7,7
44912,2,3,3,1,5,1,600,80,0,0,0,2,5,7,120,7,7
44913,1,1,2,3,1,4,428,85,0,100,0,3,5,5,60,5,5
44914,1,1,1,1,1,4,857,85,0,10,10,3,10,7,60,7,7
44915,2,1,1,5,1,5,55,5,0,20,0,2,15,4,90,666,NA
44916,2,2,3,1,5,1,1285,0,642,70,0,4,15,4,30,4,4
44917,1,1,1,3,5,5,488,128,0,0,0,2,5,7,120,7,7
44918,1,3,1,1,5,1,200,25,60,125,50,1,5,7,120,5,5
44919,2,1,3,4,1,5,300,0,200,50,20,2,20,7,60,7,7
44920,2,1,3,3,5,3,171,0,0,0,0,2,10,7,60,666,NA
44921,2,1,2,1,5,1,1285,128,128,85,171,1,5,6,90,7,6
44922,2,1,1,2,5,1,642,85,200,171,20,2,5,6,60,0,NA
44923,2,3,2,3,5,3,600,100,200,200,30,2,15,4,60,3,3
44924,1,1,1,1,1,1,514,0,214,107,0,2,5,7,300,1,1
44925,2,2,4,4,5,2,642,0,0,50,35,1,7,7,120,7,7
44926,2,1,4,1,1,1,214,0,1285,428,40,1,10,5,60,5,5
44927,2,1,1,1,5,4,800,200,0,85,0,2,15,7,120,21,21
44928,2,1,1,1,3,4,70,0,0,50,0,3,20,4,120,7,4
44929,2,1,1,2,1,1,857,0,500,400,50,2,2,5,120,8,8
44930,2,2,3,4,2,3,342,85,42,25,0,3,15,7,60,0,NA
44931,1,1,2,1,1,1,350,0,0,0,0,2,60,7,120,2,2
44932,2,2,1,4,5,5,650,0,0,300,80,4,10,7,90,7,6
44933,1,1,1,4,4,4,800,0,0,50,0,2,15,6,90,5,5
44934,2,3,3,3,5,3,150,0,25,0,0,4,20,7,120,22,21
44935,2,2,2,3,5,2,300,30,100,50,0,2,300,7,90,7,7
44936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44937,2,1,5,1,5,1,166,25,42,0,0,4,25,7,30,666,NA
44938,2,1,3,1,1,5,400,150,0,100,0,2,30,6,60,6,6
44939,2,1,2,3,1,2,151,0,300,300,100,3,15,6,60,2,2
44940,2,3,3,4,5,3,342,0,128,214,0,2,10,0,NA,666,NA
44941,2,1,1,1,1,1,250,0,0,150,10,2,5,6,30,6,6
44942,2,1,1,1,5,4,400,0,200,65,20,2,8,5,2,21,21
44943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44944,2,1,5,5,5,4,200,0,0,107,0,2,20,7,45,7,7
44945,2,1,2,1,1,1,700,200,100,857,214,2,5,3,15,15,10
44946,2,3,3,2,1,3,150,20,0,100,50,4,5,2,10,3,2
44947,2,2,1,3,5,4,250,0,0,0,0,3,15,0,NA,1,1
44948,1,3,3,1,5,1,569,0,100,107,0,2,15,7,120,1,1
44949,2,1,1,2,5,1,200,0,0,120,0,2,10,7,60,7,7
44950,NA,5,5,4,2,5,60,0,0,0,0,1,5,7,60,666,NA
44951,2,1,1,2,1,1,250,20,150,100,0,3,15,7,120,7,7
44952,1,3,4,3,5,4,350,0,500,200,100,3,5,2,90,6,3
44953,1,1,1,3,2,3,600,0,100,42,200,3,20,4,120,4,4
44954,2,1,1,1,1,5,2785,0,0,500,0,1,3,7,120,21,21
44955,2,1,2,1,1,5,800,70,40,0,0,2,20,7,60,7,7
44956,2,1,3,1,5,2,300,0,100,40,0,3,10,7,60,21,21
44957,2,1,2,3,5,3,342,0,0,107,50,2,5,4,60,7,5
44958,1,1,3,1,5,1,128,0,0,25,12,2,1,5,15,666,NA
44959,2,1,3,1,5,1,200,0,50,0,20,2,5,7,120,21,21
44960,2,1,3,4,4,2,0,0,140,60,0,4,5,1,30,666,NA
44961,2,1,1,3,4,1,0,0,514,257,0,2,10,7,60,2,2
44962,1,2,2,2,5,1,200,85,0,200,40,2,5,2,60,2,2
44963,1,1,1,3,5,3,240,40,320,100,60,3,20,4,180,7,4
44964,2,2,1,2,5,1,500,150,0,999999,999999,3,1,5,150,5,1
44965,2,2,1,4,5,5,200,3,25,10,10,2,5,7,45,666,NA
44966,2,1,1,3,3,3,428,85,0,60,15,2,15,6,90,6,6
44967,2,1,3,3,5,1,400,0,0,100,0,1,210,7,120,16,16
44968,2,2,2,3,5,2,120,20,0,0,0,4,30,3,90,7,7
44969,2,1,1,1,1,1,500,0,0,42,0,4,15,7,60,7,7
44970,1,1,1,1,5,3,200,20,0,20,0,2,15,7,60,7,7
44971,2,1,1,2,3,1,45,0,0,120,0,4,30,2,50,666,NA
44972,1,1,1,1,5,1,300,50,40,107,0,3,20,7,120,7,7
44973,2,1,2,3,5,1,428,0,0,0,0,2,60,7,120,7,7
44974,2,1,2,2,5,2,642,0,0,24,60,2,10,7,60,7,7
44975,2,1,1,1,4,3,300,30,0,25,0,4,45,7,120,21,21
44976,2,3,4,2,4,1,100,15,0,171,20,3,5,2,45,666,NA
44977,2,1,2,4,5,3,450,0,0,400,50,2,10,5,60,5,5
44978,NA,3,3,4,1,2,300,0,0,50,30,2,5,0,NA,666,NA
44979,2,1,1,1,5,1,428,20,200,100,0,2,5,5,90,5,5
44980,1,1,1,1,1,1,150,25,53,100,0,4,30,7,90,7,7
44981,2,1,1,1,5,5,800,250,0,80,0,2,4,5,60,4,4
44982,2,1,2,4,1,5,300,50,0,300,0,1,5,3,60,9,9
44983,1,2,2,3,4,1,750,0,0,128,0,2,40,6,60,0,NA
44984,2,2,2,4,1,4,250,25,0,0,0,2,60,7,60,666,NA
44985,2,2,2,2,5,2,275,0,0,75,50,4,10,4,60,2,2
44986,2,2,2,2,3,4,170,40,0,90,0,2,5,6,40,6,6
44987,NA,1,1,1,1,1,0,0,0,0,0,6,0,0,NA,666,NA
44988,2,1,5,4,5,4,400,30,0,0,0,1,10,7,60,21,21
44989,2,1,1,5,5,1,428,0,100,0,0,2,10,7,60,7,7
44990,2,1,1,3,5,4,500,0,0,200,100,3,5,5,30,14,14
44991,2,1,1,1,5,3,1714,0,0,0,0,3,10,6,60,6,6
44992,2,1,1,2,2,2,350,0,0,250,0,2,10,2,120,2,2
44993,1,4,1,3,1,5,214,0,0,214,50,2,30,2,30,0,NA
44994,2,1,1,4,5,5,150,0,200,0,0,2,60,7,120,7,7
44995,2,3,4,4,3,1,150,25,0,100,20,4,30,4,60,4,4
44996,1,2,3,3,3,1,400,40,0,257,0,3,10,3,90,2,2
44997,2,3,1,1,5,1,214,0,42,80,20,2,5,7,60,7,7
44998,2,1,1,3,1,4,800,0,600,1500,0,1,2,0,NA,7,0
44999,2,1,3,2,3,3,700,0,0,70,0,2,20,5,120,4,4
45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45001,2,3,4,2,3,1,140,0,0,214,0,3,3,2,75,2,2
45002,2,1,2,3,2,5,400,0,0,100,50,2,2,6,120,14,14
45003,1,1,1,1,1,1,600,150,0,450,30,1,10,5,60,5,5
45004,2,1,1,3,4,3,400,100,100,80,40,4,30,4,60,0,NA
45005,2,1,3,5,5,5,0,0,250,128,0,3,5,2,45,666,NA
45006,2,4,1,1,5,1,100,25,0,100,7,3,10,4,30,666,NA
45007,2,1,2,1,5,1,1285,128,128,85,171,1,5,6,90,7,6
45008,1,1,2,3,5,1,300,70,20,10,25,3,15,5,120,5,5
45009,2,1,1,1,5,1,200,0,0,100,0,2,6,7,60,7,7
45010,2,4,4,4,2,5,50,10,0,400,0,4,20,0,NA,666,NA
45011,2,1,1,1,1,2,500,0,50,100,0,4,15,7,90,0,NA
45012,2,2,2,3,4,3,600,75,0,90,0,2,10,7,75,21,20
45013,2,2,2,2,3,4,170,40,0,90,0,2,5,6,40,6,6
45014,2,1,1,1,5,3,250,0,50,0,0,4,15,7,90,7,7
45015,2,1,1,1,5,1,428,0,0,428,0,2,5,4,45,4,4
45016,2,1,1,3,1,1,400,0,0,0,1,2,10,7,60,7,7
45017,2,1,2,1,1,4,400,20,50,0,100,3,10,6,45,14,13
45018,2,1,1,5,4,5,300,60,0,0,0,2,10,7,120,21,21
45019,1,1,1,1,5,1,450,100,0,30,0,4,20,3,240,1,1
45020,1,1,2,1,1,1,257,85,10,60,15,2,10,6,60,666,NA
45021,2,1,2,2,5,1,400,0,0,40,0,3,15,6,60,7,7
45022,2,2,3,1,5,1,300,75,0,400,0,4,5,2,120,2,2
45023,2,1,2,1,1,1,500,50,50,600,75,2,5,3,120,3,3
45024,1,1,1,3,3,1,450,200,200,150,0,1,180,7,30,7,7
45025,1,2,2,3,5,2,50,0,0,60,0,1,10,3,30,666,NA
45026,2,2,2,1,5,1,400,100,60,30,50,1,10,7,60,7,7
45027,2,3,3,2,5,1,250,0,30,215,40,3,5,1,240,1,1
45028,1,1,1,1,1,1,600,20,50,400,150,2,5,1,60,0,NA
45029,2,3,3,4,5,4,428,42,0,128,0,2,5,6,50,7,6
45030,2,1,1,3,5,5,857,428,0,428,0,2,3,6,180,7,6
45031,1,1,1,1,1,4,800,200,0,350,60,2,5,7,90,6,6
45032,2,1,1,1,5,1,300,40,0,250,25,1,5,7,60,5,5
